domain,dem_prop,rep_prop,bias_score
southbendtribune.com,0.0,0.0003948953437103,0.1353
southcoasttoday.com,1.2917869194441232e-05,0.0,-0.3375
southeastagnet.com,4.817735972345189e-05,5.552721570335335e-05,
southernenvironment.org,1.1548352976119382e-05,0.0,
southernmarylandchronicle.com,5.0324168930551007e-05,0.0,
southernminn.com,1.5190525837818574e-05,2.5061202731585516e-05,
southphillyreview.com,3.227616601017981e-06,0.0,
southtahoenow.com,0.0,4.046630730601225e-06,
southwhidbeyrecord.com,4.517182683351313e-05,0.0,
spacecoastdaily.com,2.5813530017774544e-05,0.00026571944871,0.5153
spacenews.com,0.0001089394630747,0.0002585285393888,-0.048
spacepolicyonline.com,8.143069406238028e-08,0.0,
spaceref.com,2.768643598120929e-05,0.0,-0.0472
speaker.gov,0.0003642320917506,0.0,0.5121
spectrumlocalnews.com,0.0009175388523237,0.000794218724726,0.1615
spectrumnews1.com,0.0013709153457016,0.000985015038024,
speedsport.com,3.1091719551090646e-06,0.0,
spinalcolumnonline.com,2.762721365825483e-05,0.0,
spokanepublicradio.org,0.0001248628651591,3.216838865843456e-05,
spokesman-recorder.com,6.454492922999031e-05,0.0,
spokesman.com,0.0001970104600983,0.00056794229739,0.0198
sportingnews.com,0.0001997124785831,0.0,0.3291
sports360az.com,1.991350609343663e-06,0.0,
sportsbusinessdaily.com,6.3812052983428895e-06,0.0,0.1832
sportskeeda.com,5.922232295445837e-08,0.0,0.1944
spotify.com,0.0002495554661397,0.0,-0.091
spotrac.com,1.8092419662587032e-05,0.0,0.5642
springfieldnewssun.com,0.0,0.0001034728129114,
springhopeenterprise.com,6.388608088712197e-06,0.0,
sproutwired.com,0.0,3.721039752276988e-06,
sputniknews.com,6.077690893201291e-06,0.0,0.3021
srnonline.com,0.0,8.911890206703386e-05,
srqmagazine.com,0.0,3.502428666830715e-05,0.3895
stamfordadvocate.com,1.5131303514864115e-05,2.7907798142077408e-08,-0.0176
standard-journal.com,0.0,4.868050255916369e-05,
standard.net,8.750098216521225e-05,0.0003273305644084,0.4708
standwithjackie.com,0.0,0.0004425990733345,
standwithraul.com,0.000357865692033,0.0,
stanford.edu,0.0003513290281369,0.0,-0.6752
stanforddaily.com,6.410816459820119e-06,1.0707291887177032e-05,-0.2425
stantonforarizona.com,0.0003575029553049,0.0,
star-telegram.com,5.78305983650286e-05,0.0004696138219361,0.2801
staradvertiser.com,0.0001604406756739,0.0,0.0743
starbeacon.com,0.0,0.0001901637365401,
stardem.com,9.660641431946024e-06,0.0001746004877762,0.0735
starexponent.com,0.0001606257454332,0.0,
stargazette.com,0.0,4.882934414925477e-05,0.018
starherald.com,1.060079580884805e-05,1.326550671686746e-05,0.4627
starkvilledailynews.com,2.961116147722919e-08,9.302599380692472e-09,
starlocalmedia.com,0.0,6.976949535519352e-06,
starnewsonline.com,0.0,7.457893923501153e-05,0.1902
startribune.com,0.0008994982521937,0.0009183991238588,-0.1326
state-journal.com,3.227616601017981e-06,1.2195707788087828e-05,-0.0621
state.gov,0.000148855308746,0.0,-0.3022
state.mn.us,3.477830915500568e-05,7.452312363872738e-05,
state.nj.us,0.0,4.055933329981917e-06,0.045
state.nv.us,0.0003493154691565,3.0307868782296063e-05,
state.pa.us,0.0003282471277654,0.0005863335363656,
stategazette.com,0.0,4.364779629420907e-05,
statehousereport.com,2.2585913416756563e-05,0.0,
statenews.com,0.000177259815393,0.0,
statenews.org,9.675447012684638e-06,0.0,
stateofreform.com,5.499532965358391e-05,4.21314725951562e-05,
statepress.com,1.1104185553960945e-07,4.0838411281239945e-06,-0.0018
statesboroherald.com,0.0,0.0001537440599647,
statesman.com,0.0002469200727682,0.0009662330898743,-0.0242
statesmanjournal.com,0.0002154582136986,0.0,-0.0928
statesville.com,0.0,1.7674938823315693e-07,0.2761
statnews.com,1.1244838570977785e-05,1.216779998994575e-05,-0.4628
staugustine.com,0.0,4.767582182604891e-05,0.361
steamboatpilot.com,0.0,7.656039290309903e-06,
stennis.gov,1.4805580738614592e-08,0.0,
stephaniemurphyforcongress.com,0.000607606227932,0.0,
stephenflynch.com,0.0003527799750493,0.0,
steptoe-johnson.com,0.0,2.0465718637523437e-06,
stevechabot.com,0.0,0.0004412594990237,
stevekingphoto.com,0.0,9.010497760138728e-05,
stevenhorsford.com,0.0003473537297086,0.0,
stevescalise.com,0.0,0.0004097236871232,
stevestivers.com,0.0,0.0004460875481023,
stewartforutah.com,0.0,6.469957869271613e-05,
stgeorgeutah.com,0.0,0.0001540882561417,0.5979
stlamerican.com,0.0002510508297943,0.0001182267355292,-0.7399
stljewishlight.com,0.0,5.5815596284154816e-08,
stlpublicradio.org,0.0001626615127847,0.0001350737430076,
stltoday.com,1.1777839477567909e-05,0.0001349249014175,-0.0203
stormlake.com,0.0,7.693249687832673e-06,
stormlakepilottribune.com,0.0,7.675574749009356e-05,
straitstimes.com,3.227616601017981e-06,0.0,-0.1507
streetroots.org,1.610106905324337e-05,0.0,
streetsblog.org,3.0055328899387624e-06,7.516500299599516e-06,-0.7705
streetsensemedia.org,3.212811020279367e-06,0.0,
stripes.com,0.0003337992205424,0.0002506678429121,0.3034
stuff.co.nz,0.0,3.628013758470064e-06,-0.1348
sturgisjournal.com,0.0,1.216779998994575e-05,
suburbanchicagoland.com,0.0001124409829194,0.0,
suffolknewsherald.com,9.209071219418278e-06,0.0,
summitdaily.com,3.5000392866084896e-05,0.0,-0.3456
sun-sentinel.com,0.0004301983567315,0.0003804670120709,0.1319
suncommunitynews.com,0.0,0.0001016960164297,
sunflowermed.com,6.144316006525056e-07,0.0,
sungazette.com,0.0,3.751738330233273e-05,0.2819
sunherald.com,0.0,1.5916747540364816e-05,0.0819
sunjournal.com,0.0001516609662959,0.0,-0.0492
sunnews.org,3.457103102466508e-06,0.0,
suntimes.com,0.0016833501132382,6.895086660969259e-05,-0.0091
suozziforcongress.com,0.0006443832904867,0.0,
supportfort.com,0.0,0.0004105702236668,
supremecourt.gov,0.0,5.343413084269755e-05,-0.3651
susandavis.com,1.3102938953673916e-06,0.0,
susandavisforcongress.com,5.807489044721575e-05,0.0,
susiejlee.com,8.453986601748934e-06,0.0,
susieleeforcongress.com,0.0005206086355119,0.0,
swarajyamag.com,3.17579706843283e-06,0.0,
swfllp.com,2.169017578207038e-06,0.0,
swiowanewssource.com,3.316450085449669e-06,1.1163119256830965e-07,
swlexledger.com,0.0,1.7377255643133534e-05,
swnewsherald.com,1.9365699606107887e-05,0.0,
swnewsmedia.com,3.397880779512049e-06,0.0,
swtimes.com,0.0,8.106285100335419e-05,
swvatoday.com,1.5545859775545326e-07,9.989131214987574e-05,
sylviaforcongress.com,0.0001291638863636,0.0,
syracuse.com,0.0004943953548141,0.0006093760750316,0.0103
syvnews.com,6.344191346496354e-06,0.0,
tabletmag.com,1.4805580738614592e-08,0.0,-0.2989
tahlequahdailypress.com,2.9833245188308407e-06,0.0002174296553249,0.1322
tahoedailytribune.com,0.0,8.09326146120245e-06,
talkbusiness.net,0.0,8.644905604477513e-05,
talkingpointsmemo.com,1.4435441220149228e-06,2.4205363588561808e-05,-0.6732
talksport.com,4.4416742215843785e-08,0.0,
tallahassee.com,0.0004111065603691,6.997415254156876e-05,0.179
tampabay.com,0.0005895804333827,0.0010806643648562,0.0938
tampabay.org,1.3028911049980843e-06,0.0,
tampadispatch.com,0.0,4.055933329981917e-06,
tamu.edu,0.0,2.316347245792425e-05,
tamusa.edu,8.143069406238028e-08,0.0,
taosnews.com,1.2340451545635264e-05,0.0,-0.1751
tapinto.net,0.0006681980671047,0.000154534780912,0.1118
tarrantcounty.com,0.0,1.0232859318761717e-07,
taskandpurpose.com,9.776124961707216e-05,0.0,-0.0358
taylorsvilletimes.com,0.0,8.372339442623223e-08,
tbn.org,0.0,4.288498314499229e-06,
tbnweekly.com,3.4867142639437368e-06,0.0,
tbreporter.com,5.3988550163358114e-05,0.0,
tcpalm.com,0.0,0.0003385774070596,0.3656
tdn.com,7.764046539329493e-05,2.703335380029232e-05,
techcrunch.com,4.759253928427661e-05,0.0,-0.1058
techdirt.com,0.0,1.5656274757705425e-05,-0.1785
techforcampaigns.org,7.402790369307298e-08,0.0,
technewsworld.com,8.994390298708365e-06,0.0,0.045
technicianonline.com,3.116574745478372e-06,0.0,0.115
ted.com,0.0,4.6512996903462355e-08,-0.1974
tedbudd.com,0.0,0.0004441805152293,
tedforcongress.com,0.0003522987936753,0.0,
tedlieu.com,0.0003548527563527,0.0,
tedyoho.com,0.0,0.0002404814965902,
teenvogue.com,9.246085171264814e-05,0.0,-0.6854
telegram.com,2.5591446306695325e-05,0.0,-0.0927
telegraph.co.uk,0.0,3.562895562805216e-06,-0.0634
telegraphherald.com,8.067560944471092e-05,0.0,
telluridenews.com,9.663602548093746e-05,0.0,
temple-news.com,6.663251611413497e-05,0.0,-0.3737
tennessean.com,0.0001969734461465,2.907992566404466e-05,0.1288
terrelltribune.com,0.0,4.74432568415316e-07,
tetonvalleynews.net,0.0,7.497895100838131e-06,
texarkanagazette.com,3.066235770967082e-05,0.000263812415837,
texasinsider.org,0.0,9.150036750849112e-05,
texasmonthly.com,4.5527160771239874e-05,0.0001611861394692,-0.4061
texasobserver.org,7.254734561921151e-07,0.0,-0.7466
texaspolicy.com,0.0,5.5815596284154816e-08,
texasstandard.org,9.682849803053943e-06,6.066225056149559e-05,
texastribune.org,0.0048472583003379,0.0122303413655821,-0.332
texomashomepage.com,3.227616601017981e-06,0.000141827430158,
thatballsouttahere.com,0.0,3.441961770856214e-07,
thathashtagshow.com,0.0,1.981453668087496e-06,
thcnet.com,3.633289513256021e-05,0.0,
the-dispatch.com,0.0,1.4967882403534184e-05,0.4512
the-journal.com,5.1819532585151086e-08,0.0002317742635699,
the-leader.com,0.0,4.8801436351112695e-05,
the74million.org,3.609600584074238e-05,3.683829354754218e-06,-0.4001
theabingtonjournal.com,1.194070086569267e-05,0.0,
theadventurer.ca,0.0,1.430739784750502e-05,
theadvertiser.com,0.0,8.658859503548552e-05,0.3796
theadvocate.com,0.0001489663506015,0.0015265472557722,0.159
thealpenanews.com,0.0,0.000159837262559,
theandersonnews.com,0.0,2.2549500898798547e-05,
theanswerorlando.com,0.0,2.000058866848881e-06,
theappalachianonline.com,0.0,0.0001625815293763,
theappeal.org,0.0001326431978372,0.0,
theathletic.com,3.34754180500076e-05,5.023403665573934e-07,0.2328
theatlantavoice.com,0.0002346166351744,0.0,
theatlantic.com,0.000137669692498,0.0002058386164965,-0.4148
theaustralian.com.au,0.0,3.907091739890837e-07,-0.0369
theava.com,5.369984133895513e-05,0.0,
thebatavian.com,2.092028558366242e-05,0.0,
thebatesstudent.com,3.9530900572100965e-06,0.0,
thebaynet.com,5.164926840665701e-05,0.0,-0.0283
theberkshireedge.com,9.742072126008402e-06,0.0,
thebiglead.com,0.0,4.6512996903462355e-08,0.2963
theblaze.com,2.3948026844709105e-05,3.711737152896296e-06,0.7889
theblockcrypto.com,2.768643598120929e-06,0.0,
thebozho.com,2.990727309200148e-06,0.0,
thebrandusa.com,0.0,3.7210397522769886e-08,
thebrightonblade.com,4.841424901526972e-05,0.0,
thebrownandwhite.com,0.0001886601125617,0.0,
thebrunswicknews.com,2.738292157606769e-05,0.0002741662089477,
thebulletin.org,0.0001471822781225,0.0,-0.6049
thebusinessjournal.com,1.4065301701683864e-05,0.0,
thecalifornian.com,7.55824896706275e-06,0.0,
thecampbellsportnews.com,0.0,2.000058866848881e-06,
thecanadianencyclopedia.ca,9.623627480099487e-08,0.0,
thecapistranodispatch.com,0.0002171386471125,0.0,
thecapitolist.com,3.396400221438188e-05,1.709817766171276e-05,
thecatholictelegraph.com,8.861140072060835e-06,0.0,
thecentersquare.com,0.0002344167598344,0.000417221582224,
thecentralvirginian.com,1.9365699606107887e-05,0.0,
thecharlottepost.com,1.182965901015306e-05,0.0,-0.3357
thechestnutpost.com,1.399127379799079e-06,0.0,
thecheyennepost.com,0.0,4.5396684977779255e-06,
thechicagonetwork.org,1.1104185553960945e-07,0.0,
thechiefnews.com,2.771604714268652e-05,0.0,
thecity.nyc,1.566430442145424e-05,0.0,
thecoastlandtimes.com,0.0,3.566616602557493e-05,
thecoastnews.com,9.830905610440092e-05,0.0,
thecolgatemaroonnews.com,3.5503782611197793e-05,0.0,
thecollegepost.com,4.503857660686559e-05,0.0,
thecolumbiapress.com,3.212811020279367e-05,0.0,
thecordovatimes.com,0.0,1.2158497390565058e-05,
thecounter.org,1.6138083005089906e-05,0.0,
thecourier.com,0.0,0.000296018014893,
thecourierexpress.com,2.6798101136892416e-06,0.0001212407777285,
thecrimereport.org,3.089184421111935e-05,0.0,-0.6595
thecrimson.com,7.012663316844802e-05,0.0,-0.4793
thecut.com,2.194927344499613e-05,0.0,-0.5601
thedailybeast.com,0.0003928364737376,0.0001973081328644,-0.3825
thedailyjournal.com,1.3325022664753133e-07,0.0,0.0551
thedailynews.cc,0.0,8.111866659963833e-06,
thedailyreview.com,0.0,3.8698813423680674e-06,
thedailystar.com,0.0002048722234705,3.84197354422599e-06,0.0134
thedailytimes.com,0.0,5.544349230892712e-06,
thedailyworld.com,1.26809799026234e-05,1.955406389821557e-05,
theday.com,0.0001372181222854,2.665194722568393e-05,-0.0263
thedcline.org,2.3037483629284308e-05,0.0,
thedcpost.com,1.995792283565247e-05,0.0,
thedenverchannel.com,8.402907348200713e-05,7.330448311985667e-06,-0.0128
thedesertreview.com,3.0499496321546062e-06,0.0,
thedialog.org,6.863867230421725e-05,3.016832979158568e-05,
thedickinsonpress.com,3.2054082299100598e-06,1.9535458699454188e-05,0.1744
thedispatch.com,3.586651933929385e-05,0.0,
thedowneypatriot.com,5.648329051781468e-06,0.0,
thedp.com,9.31271028458858e-06,0.0,-0.5556
theeagle.com,9.675447012684638e-06,0.0004477992263883,-0.0928
theeastsiderla.com,0.0001022769517423,0.0,
theepochtimes.com,1.2155381786402582e-05,3.7945302873844585e-05,0.0084
theexaminernews.com,8.476194972856855e-06,0.0,
thefamuanonline.com,2.259331620712587e-05,0.0,
thefederalist.com,2.549521003189433e-05,4.852235836969192e-05,0.7078
thefencepost.com,0.0002598527475434,0.0001421065081394,
thefern.org,0.0001615140802775,0.0,-0.6915
thefiscaltimes.com,5.16418656162877e-05,0.0,0.0518
thefoothillsfocus.com,0.0,0.0001873357463283,
theforumnewsgroup.com,3.257227762495211e-07,0.0,
thefulcrum.us,2.442920821871408e-07,0.0,
thegardenisland.com,1.7500196433042448e-05,0.0,
thegazette.com,0.0003478349110826,1.5107421394244571e-05,0.2812
theglobeandmail.com,6.418219250189426e-06,4.046630730601225e-06,-0.2402
thegreatthinkers.org,1.0363906517030217e-07,0.0,
thegrio.com,5.255981162208181e-06,1.525626298433565e-06,-0.7296
theguardian.com,0.0003766095572481,0.0007927954270207,-0.3893
thehawkeye.com,4.0041693107583166e-05,0.0,
theherald-news.com,0.000460216671679,7.414171706411898e-06,
theheraldreview.com,3.4052835698813567e-06,4.232682718215074e-06,
thehill.com,0.0064672553335957,0.0039469626808364,-0.06
thehindu.com,1.8581003826961314e-05,0.0,-0.334
thehistorymakers.org,0.0001172305882883,0.0,
thehollywoodgossip.com,0.0,2.418675838980042e-07,0.0488
thehour.com,5.761591744431869e-05,6.255998083515686e-05,-0.0381
thehudsonindependent.com,8.838931700952912e-06,0.0,
theindependent.com,3.227616601017981e-06,1.540510457442673e-05,0.5022
theindychannel.com,0.0,9.302599380692472e-09,-0.0197
theintell.com,0.0,2.568447689009191e-05,0.0599
theintelligencer.com,7.4027903693072975e-09,0.0001384133761853,
theintelligencer.net,0.0,7.29974973402938e-05,0.2689
theintercept.com,0.0011523627656285,0.0004725255355422,-0.5133
theintermountain.com,0.0,4.055933329981917e-06,
theislandnow.com,0.00013350192152,0.0,-0.0181
theitem.com,0.0,6.322046539118602e-05,
thejewishnews.com,7.211798377779168e-05,0.0,
thekansan.com,0.0,8.502575833952918e-06,
thelandonline.com,0.0,1.6223733319927667e-05,
thelantern.com,3.242422181756596e-06,0.0,0.1968
theleadernews.com,3.227616601017981e-06,4.009420333078455e-06,
theledger.com,2.0387284677072297e-05,0.0001072961812569,0.3499
thelens.news,5.05240442705223e-05,0.0,
thelist.com,0.0,0.0002069456258228,
thelocalne.ws,2.259331620712587e-05,0.0,
thelocalvoice.net,3.227616601017981e-06,0.0,
thelog.com,0.0001303483328227,0.0,
themainemag.com,1.5545859775545326e-07,0.0,
themaneater.com,0.0,0.0001125614525063,
themarysue.com,5.033897451128962e-06,1.5209749987432189e-05,-0.6075
themercury.com,0.0,3.947092917227815e-05,0.3727
themissouritimes.com,0.0,1.2158497390565058e-05,
themix.net,9.682849803053943e-06,0.0,
themobmuseum.org,0.0,0.0004503481386187,
themonitor.com,0.0002812394089203,0.0,0.1228
themonroetimes.com,7.4027903693072975e-09,0.0,
themountainpress.com,0.0,7.860696476685136e-06,
themreport.com,2.796774201524297e-05,0.0,0.7074
themtnear.com,8.838931700952912e-06,0.0,
thenation.com,0.0002593345522175,0.0,-0.7298
thenationalherald.com,1.5020261659324506e-05,0.0,
thenevadaindependent.com,0.0009752510060429,0.0005227874799961,-0.383
thenews-messenger.com,0.0,8.074656262441064e-06,
thenews.org,0.0,5.573187288972859e-05,
thenewsenterprise.com,0.0,3.608478299770609e-05,0.4726
thenewsguard.com,5.91482950507653e-06,0.0,
thenewsherald.com,1.544222071037502e-05,0.0,
thenewsjournal.net,0.0,0.0001491113654731,
thenewsstar.com,0.0,0.0002411047707487,0.3706
thenewstribune.com,0.0001450354689154,3.032647398105745e-06,-0.0753
theoaklandpress.com,9.423011861091258e-05,5.152709796965559e-05,0.045
theoakleafnews.com,0.0002767311095854,0.0,
theobserver.com,1.3761787296542264e-05,0.0,
theolympian.com,1.8114628033694955e-05,0.0,-0.1516
theonefeather.com,7.698901984079588e-05,0.0,
theorion.com,0.0,5.517371692688704e-05,
thepacker.com,1.4805580738614592e-08,0.0,0.1624
theperrynews.com,6.423401203447942e-05,0.0,
thephiladelphiacitizen.org,2.9537133573536115e-06,0.0,-0.7704
thepilot.com,0.0,2.89124788751922e-05,0.3727
thepilotnews.com,4.1055875388178265e-05,6.94346017774886e-05,
thepostathens.com,0.0,0.0001085241243751,
thepostmillennial.com,9.460766091974723e-06,7.069975529326277e-07,
thepostsearchlight.com,9.356386747767492e-05,0.0,
thepresidency.org,0.0,2.139597857559268e-07,
thepress.net,8.81672332984499e-06,0.0,
thepressgroup.net,3.227616601017981e-06,0.0,
theprint.in,1.194070086569267e-05,0.0,
theprocare.com,1.4805580738614592e-08,0.0,
theproducenews.com,0.0,7.590921094645055e-06,
theprogressnews.com,0.0,8.111866659963833e-06,
thepublicopinion.com,3.227616601017981e-06,1.781447781402608e-05,
thepublicsradio.org,1.8492170342529628e-05,0.0,
thequint.com,4.441674221584378e-06,0.0,-0.2036
therampageonline.com,0.0,4.037328131220532e-06,
thereader.com,0.0,8.753746017231614e-06,
therealdeal.com,0.0,4.931307931705079e-05,-0.0585
therealnews.com,1.4805580738614592e-08,0.0,-0.7059
therecordherald.com,6.455233202035963e-06,3.234513804666772e-05,
therecordnewspaper.org,2.9537133573536115e-06,0.0,
therecount.com,3.590353329114039e-06,3.711737152896296e-06,
thereflector.com,0.0,0.0001007657564916,
thereminder.com,2.259331620712587e-05,0.0,
thereporter.com,4.596392540302901e-05,0.0,
thereporteronline.com,0.0001814053779998,0.0,0.1298
thereporteronline.net,5.808229323758505e-05,0.0,
therepublic.com,5.981454618400296e-06,4.375012488739669e-05,0.0761
theretrospect.com,6.092496473939905e-06,0.0,
theringer.com,3.2764750174554095e-05,0.0,-0.1677
therip.com,2.961116147722919e-08,0.0,
theriverbanknews.com,6.3960108790815045e-06,0.0,
therivernewsroom.com,4.249201671982388e-05,0.0,
therogersvillereview.com,0.0,1.860519876138494e-07,
theroot.com,0.0004227067328778,8.139774458105911e-06,-0.7344
thesandpaper.net,0.0,3.7489475504190654e-06,
thescore.com,3.01293568030807e-06,0.0,0.3176
thesentinel.com,6.358996927234968e-06,0.0,-0.3651
theskanner.com,0.0001255661302441,0.0,-0.8057
thesnaponline.com,0.0,8.083958861821756e-06,
thesouthern.com,0.0,0.0001175662509731,0.0015
thespacereview.com,0.0,0.0002305463204517,
thespectrum.com,3.01293568030807e-06,0.0001127568070933,0.4745
thesportsrush.com,2.864879872921924e-06,0.0,
thestarpress.com,0.0,0.0002971343268186,0.2668
thestate.com,0.000311761113613,0.0007400403859328,0.0758
thestranger.com,8.444362974268834e-05,2.8131060527214028e-05,-0.7594
thesubtimes.com,0.0001446357182355,0.0,
thesuburbanite.com,0.0,9.302599380692472e-09,
thesun.co.uk,1.7922155484092966e-05,0.0,0.3268
thesunchronicle.com,2.773085272342513e-05,0.0,-0.075
thetandd.com,7.447207111523141e-06,1.1023580266120577e-05,
thetelegraph.com,1.7329932254548382e-05,0.000333870291773,
thetexan.news,0.0003598274314809,0.0005569652301208,
thetimes-tribune.com,6.65510854200726e-06,5.5815596284154816e-08,-0.0402
thetimesnews.com,0.0,4.037328131220532e-06,-0.1148
thetimestribune.com,0.0,4.000117733697762e-06,
thetimesweekly.com,0.0001810500440621,0.0,
thetrumpet.com,2.961116147722919e-08,0.0,
theunion.com,0.0,0.0001165801754388,
theverge.com,9.608821899360872e-05,0.0,-0.2484
theweek.com,1.7270709931593922e-05,0.0,-0.1771
theweek.in,3.2350193913872885e-06,0.0,
thewesterlysun.com,1.2281229222680806e-05,0.0,-0.0077
thewesternnews.com,0.0,3.395448773952752e-05,
thewoodstockindependent.com,1.4894414223046282e-05,0.0,
theworldlink.com,3.069937166151736e-05,2.692172260772401e-05,0.1256
thewrap.com,1.4805580738614596e-07,5.148058497275213e-05,-0.1989
thexradio.com,0.0,7.516500299599516e-06,
thinkadvisor.com,0.0001245445451732,3.8140657460839127e-06,0.2839
thirdway.org,2.9241021958763823e-06,0.0,-0.599
thisisreno.com,0.0,1.224222078499129e-05,
thisweeknews.com,0.0,4.445712244032931e-05,
thomasmassie.com,0.0,0.0004412967094212,
thoroughbreddailynews.com,4.789605368941821e-05,1.216779998994575e-05,0.3543
thumbtack.com,1.5545859775545326e-07,0.0,0.15
thv11.com,0.0,0.0001958104143641,0.1767
tiftongazette.com,0.0,0.0001022727775913,
timberjay.com,0.0,1.1163119256830965e-07,
time.com,0.0006306733227227,0.0003234234726685,-0.2046
times-georgian.com,0.0,3.9536047367943e-06,
times-herald.com,0.0,0.0002065735218476,
times-news.com,0.0002371039727385,6.212275866426432e-05,-0.02
times-standard.com,7.113341265867382e-05,0.0,
timescall.com,5.303359020571748e-05,3.5498719236722464e-05,-0.0774
timesenterprise.com,1.1977714817539206e-05,1.0484029502040412e-05,
timesfreepress.com,3.042546841785299e-06,0.0006524843205617,-0.0026
timesherald.com,3.227616601017981e-06,3.80476314670322e-06,0.0859
timesheraldonline.com,0.0001569465586196,0.0,
timesjournalonline.com,3.227616601017981e-06,0.0,
timesleader.com,2.8967118715099453e-05,0.0001937452373016,0.0405
timesleaderonline.com,0.0,1.216779998994575e-05,
timesnews.net,0.0,1.1767788216575974e-05,
timesnownews.com,6.810567139762714e-07,0.0,
timesofisrael.com,6.966025737518167e-05,0.0,0.1806
timesofsandiego.com,0.0002255038002298,1.8605198761384943e-08,-0.1083
timesonline.com,5.828216857755635e-05,9.366787316419248e-05,0.1328
timesrecordnews.com,0.0,7.487662241519369e-05,
timesreporter.com,0.0,2.651240823497354e-06,
timesrepublican.com,3.941985871656136e-05,0.0,
timesreview.com,0.0,9.35376367728628e-05,
timestelegram.com,9.208330940381346e-05,0.0,
timesunion.com,0.0006619427092427,0.0002222484018041,-0.1695
timesuniononline.com,0.0,0.0003881788669575,
timryanforcongress.com,0.0003516695564939,0.0,
tiogapublishing.com,0.0,4.406641326634023e-05,
titusvilleherald.com,1.2584743627822406e-07,0.0,
tjcoxforcongress.com,0.0003403136760674,0.0,
tmj4.com,4.936180618254106e-05,6.604845560291653e-07,0.0933
tmz.com,5.13309484207768e-05,0.0,0.0672
tnhdigital.com,4.8110734610128125e-05,0.0,
tnledger.com,1.9158421475767283e-05,1.5237657785574263e-05,
today.com,9.705058174161866e-06,0.0,0.0618
todayskccr.com,0.0,4.883864674863547e-06,
toledoblade.com,0.0003542605331232,0.0001961267027431,-0.0608
tomcoleforcongress.com,0.0,0.000434375575482,
tommcclintock.com,0.0,0.000444785184189,
tommiemedia.com,9.682849803053943e-06,0.0,
tomohalleran.com,0.0003519434597376,0.0,
tomreedforcongress.com,0.0,0.0004430828085023,
tonycardenasforcongress.com,0.0003517287788168,0.0,
toofab.com,0.0,7.814183479781675e-06,-0.1332
torringtontelegram.com,0.0,3.962907336174992e-06,
towardfreedom.org,2.9241021958763823e-06,0.0,
towleroad.com,0.0,1.517253958990942e-05,-0.7439
townandcountrymag.com,0.000272252421412,2.8521769701203117e-05,-0.1593
tpr.org,5.432907852034625e-05,1.216779998994575e-05,
trackbill.com,0.0005672610204192,0.000435547703004,
trains.com,0.0001815608365976,0.0,
transportationtodaynews.com,3.0499496321546062e-06,2.651240823497354e-05,
travelpulse.com,4.8044109496804354e-05,0.0,0.0312
travelweekly.com,4.18997934902793e-05,0.0,0.0398
trentonian.com,3.2054082299100594e-05,0.0,-0.0263
tri-cityherald.com,9.682849803053943e-06,0.0001136684618326,0.045
trib.com,0.0,8.121169259344525e-06,0.3628
tribdem.com,0.0,0.0004688137983893,0.1224
triblive.com,0.0003387442845091,0.0008247870662909,0.1962
tribstar.com,1.270318827373132e-05,0.0004364872655414,
tribtoday.com,0.0001154243074382,0.0002212623262697,
tribtown.com,3.020338470677377e-06,0.0002354208825271,
tribuneindia.com,2.4414402637975465e-05,0.0,
tribuneledgernews.com,9.69765538379256e-07,4.334081051464622e-05,
trinitonian.com,1.2910466404071926e-05,0.0,
trinity-health.org,0.0,5.953663603643181e-07,
trinityjournal.com,1.1163407876915404e-05,0.0,
triplicate.com,3.5503782611197793e-05,0.0,
tristatehomepage.com,9.14984889646382e-06,6.018781799308028e-05,0.059
troymessenger.com,0.0,6.462515789767059e-05,
troyrecord.com,5.066469728753914e-05,0.0,0.0308
truebluela.com,2.2548899464910023e-05,0.0,
trumbulltimes.com,7.402790369307298e-08,3.814065746083913e-07,
trussvilletribune.com,9.623627480099487e-08,2.4307692181749424e-05,
truthout.org,5.418842550332942e-06,0.0,
tsl.news,0.0001999937846172,0.0,
tsln.com,4.6126786791153766e-05,9.665400756539476e-05,
tspr.org,1.0289878613337142e-06,0.0,
ttnews.com,7.396868137011851e-05,0.0006234323026958,0.3378
ttownmedia.com,0.0,3.925696938652222e-06,
tucson.com,0.0002499774251907,8.800259014135076e-06,-0.0604
tucsonsentinel.com,7.806242444434545e-05,2.716359019162201e-05,-0.4946
tucsonweekly.com,0.0001422594225269,0.0,-0.268
tuftsdaily.com,0.0002115051236414,0.0,-0.8329
tullahomanews.com,0.0,1.1609644027104202e-05,
tulsaworld.com,2.321515059814768e-05,0.0006826619529527,0.3603
tulsi2020.com,4.8103331819758814e-05,0.0,
tulsigabbard.com,0.0002662043416802,0.0,
tumblr.com,0.0,6.539727364626806e-06,-0.2053
tunein.com,0.0,4.12663308527518e-05,0.0387
turlockjournal.com,1.48129835289839e-05,0.0,
turnto10.com,0.0001716114863412,0.0,-0.093
turnto23.com,5.270046463909865e-05,1.950755090131211e-05,
tvweb.com,6.455233202035963e-06,0.0,
twincities.com,5.433648131071556e-05,0.0001236036379712,0.0619
twitter.com,0.0915366281406208,0.083848281822918,0.0535
txdirectory.com,0.0003476350357426,8.652347683982067e-05,
tylerpaper.com,0.0001029876196178,0.0001835123779829,
uab.edu,0.0,4.271753635613983e-05,
ualrpublicradio.org,0.0,0.0001473159637926,
uchicago.edu,3.086963584001143e-06,0.0,
