domain,cmpt_rank,is_home_district,category,counts,classification,is_news,is_local,is_poli_control,rank
9news.com,1.0,False,news,2602,local,True,True,False,2.0
9news.com,1.0,True,news,7,local,True,True,False,2.0
9news.com,2.0,False,news,537,local,True,True,False,3.0
9news.com,2.0,True,news,1,local,True,True,False,3.0
9news.com,3.0,False,news,1381,local,True,True,False,4.0
9news.com,3.0,True,news,3,local,True,True,False,4.0
9news.com,4.0,False,news,2459,local,True,True,False,5.0
9news.com,4.0,True,news,5,local,True,True,False,5.0
9news.com,5.0,False,news,3817,local,True,True,False,6.0
9news.com,5.0,True,news,7,local,True,True,False,6.0
9news.com,6.0,False,news,2255,local,True,True,False,7.0
9news.com,6.0,True,news,5,local,True,True,False,7.0
9news.com,7.0,False,news,2945,local,True,True,False,8.0
9news.com,7.0,True,news,5,local,True,True,False,8.0
9news.com,8.0,False,news,1693,local,True,True,False,9.0
9news.com,8.0,True,news,3,local,True,True,False,9.0
9news.com,9.0,False,news,824,local,True,True,False,10.0
9news.com,9.0,True,news,2,local,True,True,False,10.0
9news.com,10.0,False,news,1251,local,True,True,False,11.0
9news.com,10.0,True,news,4,local,True,True,False,11.0
9news.com,11.0,False,news,343,local,True,True,False,12.0
9news.com,11.0,True,news,1,local,True,True,False,12.0
9news.com,12.0,False,news,1,local,True,True,False,13.0
aa.com.tr,2.0,False,news,13,,True,,False,3.0
aa.com.tr,3.0,False,news,11,,True,,False,4.0
aa.com.tr,4.0,False,news,4,,True,,False,5.0
aa.com.tr,6.0,False,news,739,,True,,False,7.0
aa.com.tr,6.0,True,news,2,,True,,False,7.0
aa.com.tr,7.0,False,news,33,,True,,False,8.0
aaf.org,11.0,False,other_third_party,29,,False,,False,12.0
abajournal.com,1.0,False,news,19,national,True,False,False,2.0
abajournal.com,2.0,False,news,2024,national,True,False,False,3.0
abajournal.com,2.0,True,news,4,national,True,False,False,3.0
abajournal.com,3.0,False,news,298,national,True,False,False,4.0
abajournal.com,3.0,True,news,1,national,True,False,False,4.0
abajournal.com,4.0,False,news,2037,national,True,False,False,5.0
abajournal.com,4.0,True,news,6,national,True,False,False,5.0
abajournal.com,5.0,False,news,44,national,True,False,False,6.0
abajournal.com,6.0,False,news,1,national,True,False,False,7.0
abajournal.com,7.0,False,news,11,national,True,False,False,8.0
abbyfinkenauer.com,0.0,False,campaign_personal,1396,,False,,True,1.0
abbyfinkenauer.com,0.0,True,campaign_personal,5,,False,,True,1.0
abbyfinkenauer.com,1.0,False,campaign_personal,20657,,False,,True,2.0
abbyfinkenauer.com,1.0,True,campaign_personal,50,,False,,True,2.0
abbyfinkenauer.com,2.0,False,campaign_personal,11743,,False,,True,3.0
abbyfinkenauer.com,2.0,True,campaign_personal,31,,False,,True,3.0
abbyfinkenauer.com,3.0,False,campaign_personal,11764,,False,,True,4.0
abbyfinkenauer.com,3.0,True,campaign_personal,24,,False,,True,4.0
abbyfinkenauer.com,4.0,False,campaign_personal,675,,False,,True,5.0
abbyfinkenauer.com,4.0,True,campaign_personal,1,,False,,True,5.0
abbyfinkenauer.com,5.0,False,campaign_personal,563,,False,,True,6.0
abbyfinkenauer.com,6.0,False,campaign_personal,390,,False,,True,7.0
abc10.com,0.0,False,news,2,local,True,True,False,1.0
abc10.com,1.0,False,news,1866,local,True,True,False,2.0
abc10.com,1.0,True,news,5,local,True,True,False,2.0
abc10.com,2.0,False,news,2794,local,True,True,False,3.0
abc10.com,2.0,True,news,6,local,True,True,False,3.0
abc10.com,3.0,False,news,3327,local,True,True,False,4.0
abc10.com,3.0,True,news,8,local,True,True,False,4.0
abc10.com,4.0,False,news,13174,local,True,True,False,5.0
abc10.com,4.0,True,news,21,local,True,True,False,5.0
abc10.com,5.0,False,news,20666,local,True,True,False,6.0
abc10.com,5.0,True,news,37,local,True,True,False,6.0
abc10.com,6.0,False,news,13546,local,True,True,False,7.0
abc10.com,6.0,True,news,23,local,True,True,False,7.0
abc10.com,7.0,False,news,8241,local,True,True,False,8.0
abc10.com,7.0,True,news,11,local,True,True,False,8.0
abc10.com,8.0,False,news,4120,local,True,True,False,9.0
abc10.com,8.0,True,news,16,local,True,True,False,9.0
abc10.com,9.0,False,news,5570,local,True,True,False,10.0
abc10.com,9.0,True,news,10,local,True,True,False,10.0
abc10.com,10.0,False,news,2858,local,True,True,False,11.0
abc10.com,10.0,True,news,7,local,True,True,False,11.0
abc10.com,11.0,False,news,710,local,True,True,False,12.0
abc10.com,12.0,False,news,97,local,True,True,False,13.0
abc10.com,12.0,True,news,1,local,True,True,False,13.0
abc10up.com,3.0,False,news,2,local,True,True,False,4.0
abc10up.com,4.0,False,news,517,local,True,True,False,5.0
abc10up.com,4.0,True,news,1,local,True,True,False,5.0
abc10up.com,5.0,False,news,2668,local,True,True,False,6.0
abc10up.com,5.0,True,news,6,local,True,True,False,6.0
abc10up.com,6.0,False,news,45,local,True,True,False,7.0
abc10up.com,7.0,False,news,2,local,True,True,False,8.0
abc10up.com,8.0,False,news,985,local,True,True,False,9.0
abc10up.com,8.0,True,news,3,local,True,True,False,9.0
abc11.com,0.0,False,news,26,local,True,True,False,1.0
abc11.com,1.0,False,news,1788,local,True,True,False,2.0
abc11.com,1.0,True,news,2,local,True,True,False,2.0
abc11.com,2.0,False,news,513,local,True,True,False,3.0
abc11.com,2.0,True,news,2,local,True,True,False,3.0
abc11.com,3.0,False,news,649,local,True,True,False,4.0
abc11.com,3.0,True,news,3,local,True,True,False,4.0
abc11.com,4.0,False,news,3293,local,True,True,False,5.0
abc11.com,4.0,True,news,6,local,True,True,False,5.0
abc11.com,5.0,False,news,2812,local,True,True,False,6.0
abc11.com,5.0,True,news,9,local,True,True,False,6.0
abc11.com,6.0,False,news,3096,local,True,True,False,7.0
abc11.com,6.0,True,news,2,local,True,True,False,7.0
abc11.com,7.0,False,news,1568,local,True,True,False,8.0
abc11.com,7.0,True,news,5,local,True,True,False,8.0
abc11.com,8.0,False,news,331,local,True,True,False,9.0
abc11.com,8.0,True,news,2,local,True,True,False,9.0
abc11.com,9.0,False,news,258,local,True,True,False,10.0
abc11.com,9.0,True,news,1,local,True,True,False,10.0
abc11.com,10.0,False,news,34,local,True,True,False,11.0
abc11.com,10.0,True,news,1,local,True,True,False,11.0
abc11.com,11.0,False,news,80,local,True,True,False,12.0
abc12.com,1.0,False,news,2452,local,True,True,False,2.0
abc12.com,1.0,True,news,4,local,True,True,False,2.0
abc12.com,2.0,False,news,2633,local,True,True,False,3.0
abc12.com,2.0,True,news,7,local,True,True,False,3.0
abc12.com,3.0,False,news,5096,local,True,True,False,4.0
abc12.com,3.0,True,news,7,local,True,True,False,4.0
abc12.com,4.0,False,news,2599,local,True,True,False,5.0
abc12.com,4.0,True,news,6,local,True,True,False,5.0
abc12.com,5.0,False,news,4504,local,True,True,False,6.0
abc12.com,5.0,True,news,2,local,True,True,False,6.0
abc12.com,6.0,False,news,4705,local,True,True,False,7.0
abc12.com,6.0,True,news,11,local,True,True,False,7.0
abc12.com,7.0,False,news,2170,local,True,True,False,8.0
abc12.com,7.0,True,news,3,local,True,True,False,8.0
abc12.com,8.0,False,news,1004,local,True,True,False,9.0
abc12.com,8.0,True,news,2,local,True,True,False,9.0
abc12.com,9.0,False,news,326,local,True,True,False,10.0
abc12.com,9.0,True,news,1,local,True,True,False,10.0
abc12.com,10.0,False,news,1,local,True,True,False,11.0
abc13.com,1.0,False,news,131,local,True,True,False,2.0
abc13.com,1.0,True,news,1,local,True,True,False,2.0
abc13.com,2.0,False,news,79,local,True,True,False,3.0
abc13.com,3.0,False,news,1164,local,True,True,False,4.0
abc13.com,3.0,True,news,1,local,True,True,False,4.0
abc13.com,4.0,False,news,3007,local,True,True,False,5.0
abc13.com,4.0,True,news,7,local,True,True,False,5.0
abc13.com,5.0,False,news,19162,local,True,True,False,6.0
abc13.com,5.0,True,news,43,local,True,True,False,6.0
abc13.com,6.0,False,news,11445,local,True,True,False,7.0
abc13.com,6.0,True,news,24,local,True,True,False,7.0
abc13.com,7.0,False,news,4501,local,True,True,False,8.0
abc13.com,7.0,True,news,14,local,True,True,False,8.0
abc13.com,8.0,False,news,1668,local,True,True,False,9.0
abc13.com,8.0,True,news,5,local,True,True,False,9.0
abc13.com,9.0,False,news,142,local,True,True,False,10.0
abc13.com,10.0,False,news,19,local,True,True,False,11.0
abc13.com,10.0,True,news,1,local,True,True,False,11.0
abc13.com,11.0,False,news,257,local,True,True,False,12.0
abc13.com,11.0,True,news,1,local,True,True,False,12.0
abc13.com,12.0,False,news,23,local,True,True,False,13.0
abc13.com,13.0,False,news,1,local,True,True,False,14.0
abc15.com,0.0,False,news,3,local,True,True,False,1.0
abc15.com,1.0,False,news,1553,local,True,True,False,2.0
abc15.com,1.0,True,news,3,local,True,True,False,2.0
abc15.com,2.0,False,news,1824,local,True,True,False,3.0
abc15.com,2.0,True,news,5,local,True,True,False,3.0
abc15.com,3.0,False,news,1817,local,True,True,False,4.0
abc15.com,3.0,True,news,3,local,True,True,False,4.0
abc15.com,4.0,False,news,1089,local,True,True,False,5.0
abc15.com,4.0,True,news,4,local,True,True,False,5.0
abc15.com,5.0,False,news,5105,local,True,True,False,6.0
abc15.com,5.0,True,news,9,local,True,True,False,6.0
abc15.com,6.0,False,news,5603,local,True,True,False,7.0
abc15.com,6.0,True,news,12,local,True,True,False,7.0
abc15.com,7.0,False,news,6346,local,True,True,False,8.0
abc15.com,7.0,True,news,18,local,True,True,False,8.0
abc15.com,8.0,False,news,1720,local,True,True,False,9.0
abc15.com,8.0,True,news,4,local,True,True,False,9.0
abc15.com,9.0,False,news,43,local,True,True,False,10.0
abc15.com,10.0,False,news,741,local,True,True,False,11.0
abc15.com,10.0,True,news,2,local,True,True,False,11.0
abc15.com,11.0,False,news,1052,local,True,True,False,12.0
abc15.com,11.0,True,news,2,local,True,True,False,12.0
abc15.com,12.0,False,news,2,local,True,True,False,13.0
abc15.com,13.0,False,news,1,local,True,True,False,14.0
abc17news.com,1.0,False,news,157,local,True,True,False,2.0
abc17news.com,2.0,False,news,651,local,True,True,False,3.0
abc17news.com,2.0,True,news,1,local,True,True,False,3.0
abc17news.com,3.0,False,news,5737,local,True,True,False,4.0
abc17news.com,3.0,True,news,12,local,True,True,False,4.0
abc17news.com,4.0,False,news,20545,local,True,True,False,5.0
abc17news.com,4.0,True,news,51,local,True,True,False,5.0
abc17news.com,5.0,False,news,41514,local,True,True,False,6.0
abc17news.com,5.0,True,news,85,local,True,True,False,6.0
abc17news.com,6.0,False,news,46318,local,True,True,False,7.0
abc17news.com,6.0,True,news,95,local,True,True,False,7.0
abc17news.com,7.0,False,news,29400,local,True,True,False,8.0
abc17news.com,7.0,True,news,72,local,True,True,False,8.0
abc17news.com,8.0,False,news,10740,local,True,True,False,9.0
abc17news.com,8.0,True,news,25,local,True,True,False,9.0
abc17news.com,9.0,False,news,1524,local,True,True,False,10.0
abc17news.com,9.0,True,news,12,local,True,True,False,10.0
abc17news.com,10.0,False,news,8,local,True,True,False,11.0
abc23.com,1.0,False,news,1,local,True,True,False,2.0
abc23.com,1.0,True,news,1,local,True,True,False,2.0
abc23.com,2.0,False,news,442,local,True,True,False,3.0
abc23.com,3.0,False,news,350,local,True,True,False,4.0
abc23.com,3.0,True,news,1,local,True,True,False,4.0
abc23.com,4.0,False,news,275,local,True,True,False,5.0
abc23.com,4.0,True,news,2,local,True,True,False,5.0
abc23.com,5.0,False,news,745,local,True,True,False,6.0
abc23.com,5.0,True,news,2,local,True,True,False,6.0
abc23.com,6.0,False,news,2550,local,True,True,False,7.0
abc23.com,6.0,True,news,6,local,True,True,False,7.0
abc23.com,7.0,False,news,790,local,True,True,False,8.0
abc23.com,8.0,False,news,66,local,True,True,False,9.0
abc27.com,1.0,False,news,522,local,True,True,False,2.0
abc27.com,1.0,True,news,3,local,True,True,False,2.0
abc27.com,2.0,False,news,326,local,True,True,False,3.0
abc27.com,2.0,True,news,2,local,True,True,False,3.0
abc27.com,3.0,False,news,3153,local,True,True,False,4.0
abc27.com,3.0,True,news,3,local,True,True,False,4.0
abc27.com,4.0,False,news,11740,local,True,True,False,5.0
abc27.com,4.0,True,news,27,local,True,True,False,5.0
abc27.com,5.0,False,news,12654,local,True,True,False,6.0
abc27.com,5.0,True,news,23,local,True,True,False,6.0
abc27.com,6.0,False,news,17113,local,True,True,False,7.0
abc27.com,6.0,True,news,39,local,True,True,False,7.0
abc27.com,7.0,False,news,11538,local,True,True,False,8.0
abc27.com,7.0,True,news,23,local,True,True,False,8.0
abc27.com,8.0,False,news,3372,local,True,True,False,9.0
abc27.com,8.0,True,news,9,local,True,True,False,9.0
abc27.com,9.0,False,news,394,local,True,True,False,10.0
abc27.com,9.0,True,news,2,local,True,True,False,10.0
abc27.com,10.0,False,news,182,local,True,True,False,11.0
abc27.com,10.0,True,news,1,local,True,True,False,11.0
abc27.com,11.0,False,news,134,local,True,True,False,12.0
abc27.com,11.0,True,news,1,local,True,True,False,12.0
abc27.com,12.0,False,news,14,local,True,True,False,13.0
abc30.com,0.0,False,news,52,local,True,True,False,1.0
abc30.com,0.0,True,news,1,local,True,True,False,1.0
abc30.com,1.0,False,news,533,local,True,True,False,2.0
abc30.com,1.0,True,news,1,local,True,True,False,2.0
abc30.com,2.0,False,news,1727,local,True,True,False,3.0
abc30.com,2.0,True,news,3,local,True,True,False,3.0
abc30.com,3.0,False,news,3699,local,True,True,False,4.0
abc30.com,3.0,True,news,8,local,True,True,False,4.0
abc30.com,4.0,False,news,7791,local,True,True,False,5.0
abc30.com,4.0,True,news,19,local,True,True,False,5.0
abc30.com,5.0,False,news,8113,local,True,True,False,6.0
abc30.com,5.0,True,news,23,local,True,True,False,6.0
abc30.com,6.0,False,news,12592,local,True,True,False,7.0
abc30.com,6.0,True,news,28,local,True,True,False,7.0
abc30.com,7.0,False,news,15686,local,True,True,False,8.0
abc30.com,7.0,True,news,31,local,True,True,False,8.0
abc30.com,8.0,False,news,14120,local,True,True,False,9.0
abc30.com,8.0,True,news,35,local,True,True,False,9.0
abc30.com,9.0,False,news,7913,local,True,True,False,10.0
abc30.com,9.0,True,news,18,local,True,True,False,10.0
abc30.com,10.0,False,news,1603,local,True,True,False,11.0
abc30.com,10.0,True,news,3,local,True,True,False,11.0
abc30.com,11.0,False,news,317,local,True,True,False,12.0
abc30.com,12.0,False,news,62,local,True,True,False,13.0
abc30.com,12.0,True,news,1,local,True,True,False,13.0
abc30.com,13.0,False,news,1,local,True,True,False,14.0
abc3340.com,1.0,False,news,524,local,True,True,False,2.0
abc3340.com,2.0,False,news,38,local,True,True,False,3.0
abc3340.com,2.0,True,news,1,local,True,True,False,3.0
abc3340.com,3.0,False,news,4322,local,True,True,False,4.0
abc3340.com,3.0,True,news,9,local,True,True,False,4.0
abc3340.com,4.0,False,news,2824,local,True,True,False,5.0
abc3340.com,4.0,True,news,7,local,True,True,False,5.0
abc3340.com,5.0,False,news,8559,local,True,True,False,6.0
abc3340.com,5.0,True,news,17,local,True,True,False,6.0
abc3340.com,6.0,False,news,14736,local,True,True,False,7.0
abc3340.com,6.0,True,news,31,local,True,True,False,7.0
abc3340.com,7.0,False,news,3056,local,True,True,False,8.0
abc3340.com,7.0,True,news,12,local,True,True,False,8.0
abc3340.com,8.0,False,news,1308,local,True,True,False,9.0
abc3340.com,8.0,True,news,4,local,True,True,False,9.0
abc3340.com,9.0,False,news,107,local,True,True,False,10.0
abc3340.com,10.0,False,news,8,local,True,True,False,11.0
abc4.com,0.0,False,news,3,,True,,False,1.0
abc4.com,1.0,False,news,187,,True,,False,2.0
abc4.com,2.0,False,news,238,,True,,False,3.0
abc4.com,2.0,True,news,1,,True,,False,3.0
abc4.com,3.0,False,news,799,,True,,False,4.0
abc4.com,3.0,True,news,2,,True,,False,4.0
abc4.com,4.0,False,news,4658,,True,,False,5.0
abc4.com,4.0,True,news,6,,True,,False,5.0
abc4.com,5.0,False,news,3396,,True,,False,6.0
abc4.com,5.0,True,news,11,,True,,False,6.0
abc4.com,6.0,False,news,4285,,True,,False,7.0
abc4.com,6.0,True,news,12,,True,,False,7.0
abc4.com,7.0,False,news,1240,,True,,False,8.0
abc4.com,7.0,True,news,3,,True,,False,8.0
abc4.com,8.0,False,news,81,,True,,False,9.0
abc4.com,9.0,False,news,435,,True,,False,10.0
abc4.com,9.0,True,news,2,,True,,False,10.0
abc4.com,10.0,False,news,430,,True,,False,11.0
abc4.com,11.0,False,news,3,,True,,False,12.0
abc57.com,1.0,False,news,544,local,True,True,False,2.0
abc57.com,1.0,True,news,1,local,True,True,False,2.0
abc57.com,2.0,False,news,196,local,True,True,False,3.0
abc57.com,2.0,True,news,1,local,True,True,False,3.0
abc57.com,3.0,False,news,357,local,True,True,False,4.0
abc57.com,4.0,False,news,1297,local,True,True,False,5.0
abc57.com,4.0,True,news,5,local,True,True,False,5.0
abc57.com,5.0,False,news,5714,local,True,True,False,6.0
abc57.com,5.0,True,news,12,local,True,True,False,6.0
abc57.com,6.0,False,news,4151,local,True,True,False,7.0
abc57.com,6.0,True,news,12,local,True,True,False,7.0
abc57.com,7.0,False,news,3038,local,True,True,False,8.0
abc57.com,7.0,True,news,5,local,True,True,False,8.0
abc57.com,8.0,False,news,1164,local,True,True,False,9.0
abc57.com,8.0,True,news,3,local,True,True,False,9.0
abc57.com,9.0,False,news,1,local,True,True,False,10.0
abc57.com,10.0,False,news,10,local,True,True,False,11.0
abc57.com,11.0,False,news,51,local,True,True,False,12.0
abc6.com,1.0,False,news,2,local,True,True,False,2.0
abc6.com,2.0,False,news,7,local,True,True,False,3.0
abc6.com,3.0,False,news,1224,local,True,True,False,4.0
abc6.com,3.0,True,news,3,local,True,True,False,4.0
abc6.com,4.0,False,news,2704,local,True,True,False,5.0
abc6.com,4.0,True,news,3,local,True,True,False,5.0
abc6.com,5.0,False,news,8592,local,True,True,False,6.0
abc6.com,5.0,True,news,7,local,True,True,False,6.0
abc6.com,6.0,False,news,4281,local,True,True,False,7.0
abc6.com,6.0,True,news,13,local,True,True,False,7.0
abc6.com,7.0,False,news,1187,local,True,True,False,8.0
abc6.com,8.0,False,news,227,local,True,True,False,9.0
abc6.com,8.0,True,news,1,local,True,True,False,9.0
abc6onyourside.com,1.0,False,news,181,local,True,True,False,2.0
abc6onyourside.com,2.0,False,news,463,local,True,True,False,3.0
abc6onyourside.com,2.0,True,news,1,local,True,True,False,3.0
abc6onyourside.com,3.0,False,news,1491,local,True,True,False,4.0
abc6onyourside.com,3.0,True,news,4,local,True,True,False,4.0
abc6onyourside.com,4.0,False,news,2384,local,True,True,False,5.0
abc6onyourside.com,4.0,True,news,6,local,True,True,False,5.0
abc6onyourside.com,5.0,False,news,20200,local,True,True,False,6.0
