domain,party,cmpt_rank,counts
cqrcengage.com,Republican,12.0,43
crainscleveland.com,Republican,1.0,1093
crainscleveland.com,Republican,2.0,1288
crainscleveland.com,Republican,3.0,1476
crainscleveland.com,Republican,4.0,2609
crainscleveland.com,Republican,5.0,2777
crainscleveland.com,Republican,6.0,2363
crainscleveland.com,Republican,7.0,682
crainscleveland.com,Republican,8.0,35
crainsdetroit.com,Democrat,2.0,431
crainsdetroit.com,Democrat,3.0,14
crainsdetroit.com,Democrat,4.0,46
crainsdetroit.com,Democrat,5.0,488
crainsdetroit.com,Democrat,6.0,800
crainsdetroit.com,Democrat,7.0,2412
crainsdetroit.com,Democrat,8.0,1564
crainsdetroit.com,Democrat,9.0,294
crainsdetroit.com,Democrat,10.0,23
crainsdetroit.com,Democrat,11.0,12
crainsnewyork.com,Democrat,1.0,1
crainsnewyork.com,Democrat,2.0,5
crainsnewyork.com,Democrat,3.0,33
crainsnewyork.com,Democrat,4.0,1270
crainsnewyork.com,Democrat,5.0,880
crainsnewyork.com,Democrat,6.0,1560
crainsnewyork.com,Democrat,7.0,41
crainsnewyork.com,Democrat,8.0,416
crainsnewyork.com,Democrat,9.0,9
crenshawforcongress.com,Republican,0.0,222
crenshawforcongress.com,Republican,1.0,79
crenshawforcongress.com,Republican,2.0,2074
crenshawforcongress.com,Republican,3.0,6087
crenshawforcongress.com,Republican,4.0,16207
crenshawforcongress.com,Republican,5.0,12681
crenshawforcongress.com,Republican,6.0,6237
crenshawforcongress.com,Republican,7.0,2879
crenshawforcongress.com,Republican,8.0,1557
crenshawforcongress.com,Republican,9.0,882
crenshawforcongress.com,Republican,10.0,1
crescent-news.com,Republican,1.0,5
crescent-news.com,Republican,3.0,15
crescent-news.com,Republican,5.0,243
crescent-news.com,Republican,6.0,1568
crescent-news.com,Republican,7.0,782
crimemuseum.org,Republican,10.0,1
crn.com,Republican,1.0,172
crn.com,Republican,4.0,773
crn.com,Republican,5.0,368
crn.com,Republican,6.0,1079
crn.com,Republican,7.0,1
crooked.com,Democrat,0.0,14
crooked.com,Democrat,1.0,386
crooked.com,Democrat,2.0,34
crooked.com,Democrat,3.0,2
crooked.com,Democrat,4.0,434
crooked.com,Democrat,6.0,1
crookstontimes.com,Democrat,3.0,4
crookstontimes.com,Democrat,7.0,396
crookstontimes.com,Democrat,8.0,6
crosscut.com,Democrat,1.0,889
crosscut.com,Democrat,2.0,1335
crosscut.com,Democrat,3.0,1707
crosscut.com,Democrat,4.0,866
crosscut.com,Democrat,5.0,704
crosscut.com,Democrat,6.0,440
crosscut.com,Democrat,7.0,1689
crosscut.com,Democrat,8.0,733
crosscut.com,Democrat,9.0,1677
crosscut.com,Democrat,10.0,1058
crosscut.com,Democrat,11.0,459
crossroadstoday.com,Democrat,1.0,5
crossroadstoday.com,Democrat,4.0,394
crossroadstoday.com,Democrat,5.0,8
crossroadstoday.com,Republican,3.0,7
crossroadstoday.com,Republican,4.0,110
crossroadstoday.com,Republican,5.0,1133
crossroadstoday.com,Republican,6.0,120
crossroadstoday.com,Republican,7.0,2
crossroadstoday.com,Republican,8.0,4
crossroadstoday.com,Republican,9.0,250
crossroadstoday.com,Republican,10.0,268
crowedunlevy.com,Republican,6.0,10
crowedunlevy.com,Republican,10.0,20
crowedunlevy.com,Republican,11.0,27
crowrivermedia.com,Democrat,1.0,445
crowrivermedia.com,Democrat,2.0,329
crowrivermedia.com,Democrat,3.0,782
crowrivermedia.com,Democrat,4.0,984
crowrivermedia.com,Democrat,5.0,31
crowrivermedia.com,Democrat,6.0,383
crowrivermedia.com,Democrat,7.0,435
crowrivermedia.com,Democrat,8.0,7
crowrivermedia.com,Democrat,9.0,15
cruxnow.com,Democrat,1.0,124
cruxnow.com,Democrat,2.0,282
cruxnow.com,Democrat,3.0,444
cruxnow.com,Democrat,4.0,21
cruxnow.com,Democrat,5.0,5
cruxnow.com,Democrat,6.0,601
cruxnow.com,Democrat,7.0,1954
csindy.com,Republican,1.0,397
csindy.com,Republican,2.0,18
csis.org,Democrat,1.0,18
csis.org,Democrat,2.0,6
csis.org,Democrat,3.0,48
csis.org,Democrat,4.0,20
csis.org,Democrat,5.0,23
csis.org,Democrat,6.0,427
csis.org,Democrat,7.0,74
csis.org,Democrat,8.0,40
csis.org,Democrat,9.0,57
csis.org,Democrat,10.0,1769
csis.org,Democrat,11.0,2956
csis.org,Democrat,12.0,734
csis.org,Democrat,13.0,5
csmonitor.com,Democrat,1.0,123
csmonitor.com,Democrat,2.0,275
csmonitor.com,Democrat,3.0,36
csmonitor.com,Democrat,4.0,97
csmonitor.com,Democrat,5.0,2284
