crawl_id,qry1,qry2,loc_id,q1_length,q2_length,j_similarity
20201206,Julia Brownley,Maxine Waters,MS-1,12,15,0.2631578947368421
20201008,Julia Brownley,Maxine Waters,TX-9,13,13,0.3888888888888889
20201123,Julia Brownley,Maxine Waters,CA-47,0,13,0.0
20201011,Julia Brownley,Maxine Waters,AR-3,13,14,0.3684210526315789
20200921,Julia Brownley,Maxine Waters,NY-22,11,0,0.0
20201217,Julia Brownley,Maxine Waters,MI-6,12,13,0.4375
20201207,Julia Brownley,Maxine Waters,NY-23,12,16,0.23809523809523808
20201010,Julia Brownley,Maxine Waters,SC-5,13,14,0.3684210526315789
20200910,Julia Brownley,Maxine Waters,PA-7,12,13,0.375
20201214,Julia Brownley,Maxine Waters,CA-52,12,16,0.3157894736842105
20201017,Tony Cárdenas,Grace Napolitano,WA-2,12,12,0.4
20201202,Tony Cárdenas,Grace Napolitano,UT-2,13,10,0.35294117647058826
20201014,Tony Cárdenas,Grace Napolitano,NY-11,12,13,0.375
20201128,Tony Cárdenas,Grace Napolitano,MI-8,12,12,0.4666666666666667
20201006,Tony Cárdenas,Grace Napolitano,MO-4,13,12,0.4
20201013,Tony Cárdenas,Grace Napolitano,CA-4,12,13,0.375
20201118,Tony Cárdenas,Grace Napolitano,NH-2,13,11,0.375
20201227,Tony Cárdenas,Grace Napolitano,AL-3,11,11,0.5
20200921,Tony Cárdenas,Grace Napolitano,GA-4,13,6,0.38461538461538464
20200911,Tony Cárdenas,Grace Napolitano,MO-4,13,12,0.375
20201210,Randy Weber,Pete Olson,WA-2,12,10,0.46153846153846156
20201130,Randy Weber,Pete Olson,NC-11,12,12,0.35714285714285715
20201201,Randy Weber,Pete Olson,NJ-11,12,12,0.35714285714285715
20201105,Randy Weber,Pete Olson,NC-9,15,12,0.29411764705882354
20201219,Randy Weber,Pete Olson,CO-7,12,0,0.0
20201107,Randy Weber,Pete Olson,CA-38,12,12,0.46153846153846156
20200909,Randy Weber,Pete Olson,OH-2,12,12,0.38461538461538464
20201103,Randy Weber,Pete Olson,IA-1,13,13,0.5
20201113,Randy Weber,Pete Olson,PA-8,12,12,0.46153846153846156
20201001,Randy Weber,Pete Olson,FL-10,13,12,0.3125
20201130,Josh Harder,Scott Peters,UT-4,13,12,0.4666666666666667
20201221,Josh Harder,Scott Peters,WI-6,15,0,0.0
20201220,Josh Harder,Scott Peters,FL-15,13,12,0.4666666666666667
20200914,Josh Harder,Scott Peters,NV-3,13,9,0.46153846153846156
20201101,Josh Harder,Scott Peters,CT-4,13,13,0.4375
20200907,Josh Harder,Scott Peters,PA-7,13,13,0.4375
20201202,Josh Harder,Scott Peters,IN-4,13,14,0.4
20201204,Josh Harder,Scott Peters,KY-6,12,15,0.3888888888888889
20201209,Josh Harder,Scott Peters,VA-4,15,13,0.35
20200901,Josh Harder,Scott Peters,MI-8,13,13,0.4375
20200920,Matt Cartwright,Conor Lamb,TX-32,12,12,0.4
20200902,Matt Cartwright,Conor Lamb,PA-9,13,11,0.42857142857142855
20201003,Matt Cartwright,Conor Lamb,NY-3,13,15,0.2777777777777778
20200921,Matt Cartwright,Conor Lamb,MI-9,12,12,0.4
20201216,Matt Cartwright,Conor Lamb,KY-3,12,12,0.4
20201219,Matt Cartwright,Conor Lamb,MD-5,13,12,0.29411764705882354
20201129,Matt Cartwright,Conor Lamb,IL-2,13,11,0.3125
20201023,Matt Cartwright,Conor Lamb,TN-2,11,15,0.35294117647058826
20201026,Matt Cartwright,Conor Lamb,OH-16,12,15,0.2777777777777778
20201101,Matt Cartwright,Conor Lamb,NV-4,12,13,0.29411764705882354
20201211,Pete Aguilar,Juan Vargas,OH-12,12,12,0.5
20201227,Pete Aguilar,Juan Vargas,NM-2,11,13,0.4666666666666667
20201202,Pete Aguilar,Juan Vargas,OH-13,12,13,0.4666666666666667
20201125,Pete Aguilar,Juan Vargas,FL-21,12,12,0.5
20201031,Pete Aguilar,Juan Vargas,FL-12,13,13,0.4375
20200907,Pete Aguilar,Juan Vargas,CO-7,13,13,0.4375
20201020,Pete Aguilar,Juan Vargas,CA-17,11,13,0.5
20201106,Pete Aguilar,Juan Vargas,HI-1,15,13,0.3888888888888889
20201103,Pete Aguilar,Juan Vargas,PA-4,13,12,0.4666666666666667
20200920,Pete Aguilar,Juan Vargas,WV-2,13,13,0.4375
20200912,Ted Lieu,Jimmy Gomez,TN-7,13,13,0.35294117647058826
20201108,Ted Lieu,Jimmy Gomez,TX-10,14,12,0.2777777777777778
20200921,Ted Lieu,Jimmy Gomez,OK-5,13,11,0.4
20201208,Ted Lieu,Jimmy Gomez,MD-4,12,11,0.3333333333333333
20201028,Ted Lieu,Jimmy Gomez,IL-16,14,12,0.2777777777777778
20200919,Ted Lieu,Jimmy Gomez,PA-2,15,10,0.35294117647058826
20200908,Ted Lieu,Jimmy Gomez,MO-1,13,11,0.42857142857142855
20201228,Ted Lieu,Jimmy Gomez,WA-3,12,12,0.4
20201029,Ted Lieu,Jimmy Gomez,MA-9,12,12,0.4
20201119,Ted Lieu,Jimmy Gomez,MD-8,12,13,0.375
20201008,Dan Lipinski,Bill Foster,VA-8,12,12,0.375
20201212,Dan Lipinski,Bill Foster,IL-10,13,12,0.3333333333333333
20201223,Dan Lipinski,Bill Foster,NY-22,12,13,0.2777777777777778
20201129,Dan Lipinski,Bill Foster,CA-5,13,13,0.3333333333333333
20201216,Dan Lipinski,Bill Foster,FL-17,12,11,0.4375
20200921,Dan Lipinski,Bill Foster,FL-6,11,13,0.29411764705882354
20201214,Dan Lipinski,Bill Foster,AZ-2,15,11,0.3
20201028,Dan Lipinski,Bill Foster,FL-12,12,13,0.5
20201228,Dan Lipinski,Bill Foster,GA-7,13,12,0.4117647058823529
20201112,Dan Lipinski,Bill Foster,WI-8,11,13,0.375
20201027,Linda Sánchez,Mike Levin,OH-13,13,13,0.4375
20201003,Linda Sánchez,Mike Levin,CO-6,13,13,0.5
20200914,Linda Sánchez,Mike Levin,CA-14,13,13,0.4117647058823529
20201219,Linda Sánchez,Mike Levin,CA-22,0,12,0.0
20201105,Linda Sánchez,Mike Levin,IL-12,13,15,0.47058823529411764
20200903,Linda Sánchez,Mike Levin,NY-15,13,13,0.4375
20201220,Linda Sánchez,Mike Levin,TX-20,12,12,0.5333333333333333
20200930,Linda Sánchez,Mike Levin,CA-19,13,13,0.4117647058823529
20201130,Linda Sánchez,Mike Levin,TX-12,13,13,0.4117647058823529
20201205,Linda Sánchez,Mike Levin,NY-19,13,12,0.4117647058823529
20201009,Jan Schakowsky,Bill Foster,NY-20,12,12,0.4
20201226,Jan Schakowsky,Bill Foster,PA-10,12,13,0.4375
20201207,Jan Schakowsky,Bill Foster,IL-10,13,11,0.4375
20201123,Jan Schakowsky,Bill Foster,GA-2,12,13,0.4666666666666667
20201117,Jan Schakowsky,Bill Foster,UT-1,12,13,0.4375
20201103,Jan Schakowsky,Bill Foster,MA-9,14,13,0.3888888888888889
20201011,Jan Schakowsky,Bill Foster,GA-14,12,14,0.35294117647058826
20201102,Jan Schakowsky,Bill Foster,CA-49,12,13,0.35294117647058826
20201021,Jan Schakowsky,Bill Foster,MA-3,12,13,0.375
20201223,Jan Schakowsky,Bill Foster,NJ-7,12,13,0.35294117647058826
20200910,Norma Torres,Mike Levin,MI-8,12,13,0.4666666666666667
20201208,Norma Torres,Mike Levin,TX-11,12,13,0.4375
20201016,Norma Torres,Mike Levin,MI-6,13,16,0.3157894736842105
20200905,Norma Torres,Mike Levin,MN-7,6,13,0.5454545454545454
20201120,Norma Torres,Mike Levin,TX-11,12,12,0.4
20201116,Norma Torres,Mike Levin,PA-8,12,12,0.5
20201023,Norma Torres,Mike Levin,CA-20,12,12,0.5
20201024,Norma Torres,Mike Levin,NJ-4,12,12,0.5
20200908,Norma Torres,Mike Levin,SC-1,12,6,0.5
20201227,Norma Torres,Mike Levin,CO-2,13,12,0.4375
20201130,Grace Napolitano,Scott Peters,TN-7,0,12,0.0
20201226,Grace Napolitano,Scott Peters,TX-24,10,14,0.4666666666666667
20201125,Grace Napolitano,Scott Peters,IA-1,11,11,0.5384615384615384
20201011,Grace Napolitano,Scott Peters,WA-2,11,10,0.35714285714285715
20200915,Grace Napolitano,Scott Peters,IL-1,12,12,0.3333333333333333
20201014,Grace Napolitano,Scott Peters,CA-23,13,10,0.5384615384615384
20201122,Grace Napolitano,Scott Peters,MI-6,12,11,0.5
20201219,Grace Napolitano,Scott Peters,PA-12,11,13,0.4666666666666667
20200910,Grace Napolitano,Scott Peters,CA-42,12,9,0.4166666666666667
20201029,Grace Napolitano,Scott Peters,KS-1,9,13,0.46153846153846156
20201021,Frank Pallone,Mikie Sherrill,GA-5,11,16,0.35294117647058826
20201001,Frank Pallone,Mikie Sherrill,PA-7,13,13,0.4375
20201027,Frank Pallone,Mikie Sherrill,PA-7,11,15,0.35294117647058826
20201024,Frank Pallone,Mikie Sherrill,OH-8,11,16,0.3157894736842105
20201020,Frank Pallone,Mikie Sherrill,MN-8,11,16,0.3333333333333333
20201117,Frank Pallone,Mikie Sherrill,IN-1,12,13,0.5
20201221,Frank Pallone,Mikie Sherrill,CA-32,11,14,0.35294117647058826
20201023,Frank Pallone,Mikie Sherrill,FL-14,11,16,0.3333333333333333
20201214,Frank Pallone,Mikie Sherrill,ND-AT LARGE,12,12,0.4666666666666667
20200930,Frank Pallone,Mikie Sherrill,CA-50,13,15,0.3333333333333333
20201111,John Garamendi,Jimmy Gomez,NY-19,12,17,0.3
20201018,John Garamendi,Jimmy Gomez,NC-12,11,12,0.4
20200911,John Garamendi,Jimmy Gomez,OH-9,12,13,0.4375
20201003,John Garamendi,Jimmy Gomez,NV-2,11,12,0.4
20201227,John Garamendi,Jimmy Gomez,AK-AT LARGE,10,13,0.5384615384615384
20201009,John Garamendi,Jimmy Gomez,OH-1,12,12,0.375
20200921,John Garamendi,Jimmy Gomez,AZ-5,12,11,0.4
20201208,John Garamendi,Jimmy Gomez,VA-1,12,11,0.3125
20200901,John Garamendi,Jimmy Gomez,IN-4,12,13,0.4375
20201020,John Garamendi,Jimmy Gomez,NY-3,11,12,0.4
20200909,Barbara Lee,Ted Lieu,HI-2,12,13,0.4375
20201219,Barbara Lee,Ted Lieu,OH-1,12,13,0.4666666666666667
20201129,Barbara Lee,Ted Lieu,TX-13,12,12,0.4
20201007,Barbara Lee,Ted Lieu,HI-1,12,13,0.4375
20201122,Barbara Lee,Ted Lieu,CA-34,11,12,0.42857142857142855
20200908,Barbara Lee,Ted Lieu,CO-1,12,6,0.3333333333333333
20201115,Barbara Lee,Ted Lieu,MI-14,11,12,0.5
20200915,Barbara Lee,Ted Lieu,CA-20,12,13,0.4375
20201226,Barbara Lee,Ted Lieu,TX-13,11,0,0.0
20201203,Barbara Lee,Ted Lieu,TX-22,12,11,0.375
20201028,Betty McCollum,Ilhan Omar,TX-10,12,14,0.25
20201019,Betty McCollum,Ilhan Omar,CA-48,13,16,0.3
20201102,Betty McCollum,Ilhan Omar,SC-6,12,16,0.23809523809523808
20201118,Betty McCollum,Ilhan Omar,TX-15,13,17,0.20833333333333334
20200904,Betty McCollum,Ilhan Omar,GA-10,12,14,0.2
20201014,Betty McCollum,Ilhan Omar,GA-10,14,16,0.2857142857142857
20201002,Betty McCollum,Ilhan Omar,ID-1,13,14,0.2777777777777778
20201225,Betty McCollum,Ilhan Omar,CA-7,11,15,0.3157894736842105
20201224,Betty McCollum,Ilhan Omar,PA-15,12,14,0.2777777777777778
20201120,Betty McCollum,Ilhan Omar,IL-3,13,13,0.25
20201203,Jimmy Panetta,Katie Porter,NE-2,14,16,0.2
20201102,Jimmy Panetta,Katie Porter,IA-1,12,12,0.25
20201011,Jimmy Panetta,Katie Porter,LA-5,12,14,0.16666666666666666
20201213,Jimmy Panetta,Katie Porter,CO-5,12,14,0.23529411764705882
20201023,Jimmy Panetta,Katie Porter,CA-28,12,15,0.2222222222222222
20201228,Jimmy Panetta,Katie Porter,AZ-8,12,17,0.3333333333333333
20200930,Jimmy Panetta,Katie Porter,IL-17,13,12,0.25
20201224,Jimmy Panetta,Katie Porter,DE-AT LARGE,12,13,0.2222222222222222
20201226,Jimmy Panetta,Katie Porter,WA-1,14,13,0.23529411764705882
20200912,Jimmy Panetta,Katie Porter,NJ-12,13,15,0.2
20200902,Mike Conaway,Kenny Marchant,AL-3,13,10,0.3076923076923077
20201011,Mike Conaway,Kenny Marchant,CA-5,12,10,0.45454545454545453
20201007,Mike Conaway,Kenny Marchant,VA-6,12,10,0.45454545454545453
20201004,Mike Conaway,Kenny Marchant,OK-1,12,10,0.45454545454545453
20201217,Mike Conaway,Kenny Marchant,MD-4,12,9,0.5
20201220,Mike Conaway,Kenny Marchant,CA-42,14,9,0.3076923076923077
20201001,Mike Conaway,Kenny Marchant,TN-7,12,9,0.36363636363636365
20201228,Mike Conaway,Kenny Marchant,CA-14,12,9,0.5
20201002,Mike Conaway,Kenny Marchant,HI-2,12,10,0.45454545454545453
20201016,Mike Conaway,Kenny Marchant,CO-4,6,10,0.5
20201028,Josh Harder,Zoe Lofgren,ME-1,13,11,0.5714285714285714
20201022,Josh Harder,Zoe Lofgren,LA-3,18,12,0.35
20201017,Josh Harder,Zoe Lofgren,CA-16,13,9,0.5384615384615384
20200912,Josh Harder,Zoe Lofgren,MS-2,13,13,0.4375
20201031,Josh Harder,Zoe Lofgren,OH-9,15,11,0.5
20201021,Josh Harder,Zoe Lofgren,TX-19,13,13,0.4117647058823529
20200919,Josh Harder,Zoe Lofgren,NY-2,13,12,0.4375
20201229,Josh Harder,Zoe Lofgren,AZ-8,0,12,0.0
20201221,Josh Harder,Zoe Lofgren,AZ-5,15,11,0.4
20200901,Josh Harder,Zoe Lofgren,OH-2,13,11,0.4375
20200903,Doris Matsui,Ted Lieu,NH-1,13,13,0.4375
20200906,Doris Matsui,Ted Lieu,CA-23,13,13,0.4375
20201007,Doris Matsui,Ted Lieu,GA-3,12,13,0.375
20201001,Doris Matsui,Ted Lieu,DC-AT LARGE,0,0,
20201005,Doris Matsui,Ted Lieu,FL-11,13,13,0.4375
20201014,Doris Matsui,Ted Lieu,TX-16,13,13,0.4117647058823529
20200901,Doris Matsui,Ted Lieu,CA-16,13,13,0.4666666666666667
20200913,Doris Matsui,Ted Lieu,MI-3,13,13,0.4375
20201228,Doris Matsui,Ted Lieu,LA-2,10,12,0.4
20201224,Doris Matsui,Ted Lieu,WI-4,12,13,0.35294117647058826
20201128,Nancy Pelosi,Alan Lowenthal,PA-6,13,13,0.2631578947368421
20200908,Nancy Pelosi,Alan Lowenthal,RI-1,15,13,0.125
20201101,Nancy Pelosi,Alan Lowenthal,SC-2,16,13,0.2631578947368421
20201209,Nancy Pelosi,Alan Lowenthal,IL-17,16,13,0.16666666666666666
20201230,Nancy Pelosi,Alan Lowenthal,IN-4,15,0,0.0
20201014,Nancy Pelosi,Alan Lowenthal,NJ-12,15,13,0.18181818181818182
20201113,Nancy Pelosi,Alan Lowenthal,PA-16,16,13,0.17391304347826086
20201220,Nancy Pelosi,Alan Lowenthal,KY-5,14,12,0.13043478260869565
20201130,Nancy Pelosi,Alan Lowenthal,MD-6,13,13,0.21052631578947367
20201022,Nancy Pelosi,Alan Lowenthal,TN-6,14,13,0.23809523809523808
20200930,Jim Costa,Zoe Lofgren,CO-3,12,12,0.375
20201106,Jim Costa,Zoe Lofgren,CA-19,15,11,0.4117647058823529
20201026,Jim Costa,Zoe Lofgren,NM-3,12,11,0.5
20201001,Jim Costa,Zoe Lofgren,CA-22,0,0,
20201223,Jim Costa,Zoe Lofgren,VT-AT LARGE,12,11,0.4
20201023,Jim Costa,Zoe Lofgren,NY-14,14,12,0.35294117647058826
20200929,Jim Costa,Zoe Lofgren,TX-3,12,12,0.4666666666666667
20201228,Jim Costa,Zoe Lofgren,CO-4,0,11,0.0
20201220,Jim Costa,Zoe Lofgren,PA-9,11,9,0.46153846153846156
20201010,Jim Costa,Zoe Lofgren,FL-13,12,11,0.4
20201115,Barbara Lee,Jimmy Gomez,FL-23,11,12,0.42857142857142855
20200904,Barbara Lee,Jimmy Gomez,VA-2,12,13,0.29411764705882354
20201015,Barbara Lee,Jimmy Gomez,NY-21,12,13,0.375
20201217,Barbara Lee,Jimmy Gomez,PA-14,14,11,0.2777777777777778
20201201,Barbara Lee,Jimmy Gomez,AZ-8,13,12,0.29411764705882354
20201129,Barbara Lee,Jimmy Gomez,TX-21,12,12,0.3333333333333333
20201208,Barbara Lee,Jimmy Gomez,KY-1,14,11,0.29411764705882354
20201108,Barbara Lee,Jimmy Gomez,CA-30,15,12,0.2777777777777778
20201218,Barbara Lee,Jimmy Gomez,LA-2,12,11,0.4
20201205,Barbara Lee,Jimmy Gomez,MI-4,14,12,0.3333333333333333
20201228,Lois Frankel,Ted Deutch,TX-5,12,11,0.4666666666666667
20201204,Lois Frankel,Ted Deutch,NM-1,13,12,0.29411764705882354
20201003,Lois Frankel,Ted Deutch,NM-2,12,14,0.35294117647058826
20201002,Lois Frankel,Ted Deutch,OK-3,12,12,0.5
20200915,Lois Frankel,Ted Deutch,IN-6,12,13,0.375
20201031,Lois Frankel,Ted Deutch,FL-23,14,12,0.4117647058823529
20201001,Lois Frankel,Ted Deutch,MD-4,0,12,0.0
20201015,Lois Frankel,Ted Deutch,OH-10,12,12,0.4375
20201201,Lois Frankel,Ted Deutch,TX-33,13,12,0.35294117647058826
20201017,Lois Frankel,Ted Deutch,NH-1,12,12,0.35294117647058826
20200929,Donald Norcross,Tom Malinowski,GA-4,13,12,0.5333333333333333
20200915,Donald Norcross,Tom Malinowski,AZ-6,12,13,0.4666666666666667
20200910,Donald Norcross,Tom Malinowski,OK-3,13,12,0.5714285714285714
20200913,Donald Norcross,Tom Malinowski,MD-1,12,12,0.5
20201220,Donald Norcross,Tom Malinowski,NH-2,11,14,0.5333333333333333
20201030,Donald Norcross,Tom Malinowski,MO-4,11,14,0.5714285714285714
20201007,Donald Norcross,Tom Malinowski,NY-27,12,16,0.3157894736842105
20201203,Donald Norcross,Tom Malinowski,MA-3,12,12,0.375
20201102,Donald Norcross,Tom Malinowski,CA-30,12,15,0.47058823529411764
20201204,Donald Norcross,Tom Malinowski,AZ-5,12,11,0.375
20201029,Bob Gibbs,Anthony Gonzalez,NC-12,13,12,0.3333333333333333
20201216,Bob Gibbs,Anthony Gonzalez,WV-2,12,12,0.29411764705882354
20201209,Bob Gibbs,Anthony Gonzalez,CO-2,12,12,0.16666666666666666
20201206,Bob Gibbs,Anthony Gonzalez,UT-1,13,12,0.2222222222222222
20201123,Bob Gibbs,Anthony Gonzalez,MI-13,13,12,0.35294117647058826
20201109,Bob Gibbs,Anthony Gonzalez,TX-12,13,14,0.3157894736842105
20200930,Bob Gibbs,Anthony Gonzalez,CA-25,13,11,0.5
20201228,Bob Gibbs,Anthony Gonzalez,IN-6,7,12,0.38461538461538464
20201007,Bob Gibbs,Anthony Gonzalez,FL-13,13,11,0.4666666666666667
20200904,Bob Gibbs,Anthony Gonzalez,MA-7,13,12,0.2777777777777778
20201024,Josh Gottheimer,Frank Pallone,ID-1,16,11,0.35
20201225,Josh Gottheimer,Frank Pallone,CA-24,13,11,0.4117647058823529
20201214,Josh Gottheimer,Frank Pallone,OH-13,13,12,0.47058823529411764
20200902,Josh Gottheimer,Frank Pallone,GA-13,13,12,0.6
20200907,Josh Gottheimer,Frank Pallone,MI-12,13,13,0.5
20201213,Josh Gottheimer,Frank Pallone,IN-1,13,11,0.5
20201112,Josh Gottheimer,Frank Pallone,OK-5,13,12,0.3888888888888889
20201018,Josh Gottheimer,Frank Pallone,TX-26,13,11,0.4117647058823529
20201012,Josh Gottheimer,Frank Pallone,NE-2,14,11,0.4375
20201208,Josh Gottheimer,Frank Pallone,CA-30,14,12,0.3684210526315789
20201027,Adriano Espaillat,Antonio Delgado,WY-AT LARGE,12,12,0.4
20201127,Adriano Espaillat,Antonio Delgado,PA-4,12,13,0.3333333333333333
20201204,Adriano Espaillat,Antonio Delgado,TX-19,12,12,0.4
20201218,Adriano Espaillat,Antonio Delgado,SD-AT LARGE,13,15,0.25
20201016,Adriano Espaillat,Antonio Delgado,WY-AT LARGE,12,15,0.3333333333333333
20200908,Adriano Espaillat,Antonio Delgado,MI-5,12,12,0.4666666666666667
20201120,Adriano Espaillat,Antonio Delgado,IL-7,12,15,0.2631578947368421
20201113,Adriano Espaillat,Antonio Delgado,UT-2,13,15,0.3157894736842105
20201010,Adriano Espaillat,Antonio Delgado,TX-27,12,12,0.4
20200915,Adriano Espaillat,Antonio Delgado,NJ-7,12,13,0.4666666666666667
20201022,Maxine Waters,Susan Davis,KS-1,13,9,0.46153846153846156
20201002,Maxine Waters,Susan Davis,CA-31,13,9,0.46153846153846156
20201017,Maxine Waters,Susan Davis,FL-18,14,10,0.35714285714285715
20201107,Maxine Waters,Susan Davis,PA-12,16,10,0.3125
20201224,Maxine Waters,Susan Davis,NY-23,0,9,0.0
20201204,Maxine Waters,Susan Davis,IN-4,16,9,0.4
20201026,Maxine Waters,Susan Davis,NC-12,15,9,0.42857142857142855
20201128,Maxine Waters,Susan Davis,OH-2,13,9,0.42857142857142855
20201206,Maxine Waters,Susan Davis,MI-14,17,9,0.35294117647058826
20201230,Maxine Waters,Susan Davis,GA-10,13,9,0.4
20200907,Jerry McNerney,Ro Khanna,CA-23,12,12,0.4
20201001,Jerry McNerney,Ro Khanna,MI-5,13,0,0.0
20201017,Jerry McNerney,Ro Khanna,OH-5,11,15,0.29411764705882354
20201223,Jerry McNerney,Ro Khanna,MI-10,0,14,0.0
20201005,Jerry McNerney,Ro Khanna,CA-18,10,12,0.5
20201125,Jerry McNerney,Ro Khanna,WA-8,12,13,0.375
20201105,Jerry McNerney,Ro Khanna,TX-24,16,15,0.42105263157894735
20200919,Jerry McNerney,Ro Khanna,IL-6,12,15,0.2631578947368421
20201205,Jerry McNerney,Ro Khanna,NY-1,13,15,0.2
20201115,Jerry McNerney,Ro Khanna,CA-41,13,11,0.3333333333333333
20200906,Dan Meuser,Glenn Thompson,IL-2,13,12,0.375
20201109,Dan Meuser,Glenn Thompson,GA-14,13,12,0.29411764705882354
20201104,Dan Meuser,Glenn Thompson,NJ-9,15,15,0.3684210526315789
20201003,Dan Meuser,Glenn Thompson,WA-9,11,10,0.5
20201124,Dan Meuser,Glenn Thompson,WA-10,12,12,0.25
20201005,Dan Meuser,Glenn Thompson,CA-20,12,11,0.42857142857142855
20201225,Dan Meuser,Glenn Thompson,CT-1,9,13,0.4
20200910,Dan Meuser,Glenn Thompson,FL-14,13,12,0.375
20201231,Dan Meuser,Glenn Thompson,NV-2,10,11,0.46153846153846156
20201020,Dan Meuser,Glenn Thompson,CA-45,12,12,0.3125
20201016,Robin Kelly,Dan Lipinski,AL-7,11,12,0.23529411764705882
20201219,Robin Kelly,Dan Lipinski,MI-5,11,12,0.375
20201017,Robin Kelly,Dan Lipinski,NC-13,11,13,0.2222222222222222
20200929,Robin Kelly,Dan Lipinski,MS-1,12,11,0.23529411764705882
20201021,Robin Kelly,Dan Lipinski,FL-16,12,12,0.29411764705882354
20201008,Robin Kelly,Dan Lipinski,CA-20,11,12,0.23529411764705882
20201121,Robin Kelly,Dan Lipinski,NV-2,12,12,0.29411764705882354
20201019,Robin Kelly,Dan Lipinski,AZ-3,12,12,0.29411764705882354
20201213,Robin Kelly,Dan Lipinski,CA-1,12,15,0.3
20201027,Robin Kelly,Dan Lipinski,NY-24,12,12,0.29411764705882354
20201201,John Garamendi,Nanette Barragán,TX-15,12,12,0.35294117647058826
20201124,John Garamendi,Nanette Barragán,TX-31,12,12,0.4375
20201003,John Garamendi,Nanette Barragán,PA-7,11,12,0.4666666666666667
20201026,John Garamendi,Nanette Barragán,CA-38,12,12,0.4375
20201018,John Garamendi,Nanette Barragán,MO-2,11,12,0.4666666666666667
20201109,John Garamendi,Nanette Barragán,MD-5,11,11,0.5
20201204,John Garamendi,Nanette Barragán,IL-15,12,12,0.4375
20201024,John Garamendi,Nanette Barragán,IN-4,14,12,0.3888888888888889
20201108,John Garamendi,Nanette Barragán,NY-18,11,11,0.5
20201226,John Garamendi,Nanette Barragán,IA-2,10,12,0.5384615384615384
20201211,Richard Hudson,Dan Bishop,MD-4,13,14,0.3888888888888889
20201119,Richard Hudson,Dan Bishop,FL-10,12,13,0.29411764705882354
20201014,Richard Hudson,Dan Bishop,GA-9,12,11,0.5
20201111,Richard Hudson,Dan Bishop,FL-24,11,13,0.4375
20201228,Richard Hudson,Dan Bishop,OH-3,12,12,0.5333333333333333
20201007,Richard Hudson,Dan Bishop,OH-8,12,12,0.5333333333333333
20201220,Richard Hudson,Dan Bishop,AL-5,13,12,0.35294117647058826
20201202,Richard Hudson,Dan Bishop,MI-2,12,11,0.42857142857142855
20201216,Richard Hudson,Dan Bishop,NE-3,12,13,0.29411764705882354
20201114,Richard Hudson,Dan Bishop,CA-53,11,13,0.375
20201203,Eliot Engel,Anthony Brindisi,DE-AT LARGE,12,14,0.21052631578947367
20200915,Eliot Engel,Anthony Brindisi,SC-3,12,12,0.35294117647058826
20201220,Eliot Engel,Anthony Brindisi,WA-1,12,14,0.2631578947368421
20201019,Eliot Engel,Anthony Brindisi,NC-8,12,14,0.35294117647058826
20201228,Eliot Engel,Anthony Brindisi,VA-2,12,12,0.25
20201223,Eliot Engel,Anthony Brindisi,TX-23,13,14,0.3157894736842105
20201020,Eliot Engel,Anthony Brindisi,VA-1,12,15,0.3333333333333333
20201021,Eliot Engel,Anthony Brindisi,ME-1,12,15,0.375
20201215,Eliot Engel,Anthony Brindisi,TX-23,12,13,0.2222222222222222
20201116,Eliot Engel,Anthony Brindisi,MI-1,12,13,0.3125
20201125,Lizzie Pannill Fletcher,Veronica Escobar,CA-17,11,12,0.42857142857142855
20201225,Lizzie Pannill Fletcher,Veronica Escobar,PA-18,0,12,0.0
20201118,Lizzie Pannill Fletcher,Veronica Escobar,WA-3,10,14,0.35714285714285715
20201216,Lizzie Pannill Fletcher,Veronica Escobar,NE-1,11,10,0.5
20201023,Lizzie Pannill Fletcher,Veronica Escobar,WV-3,14,15,0.3333333333333333
20201217,Lizzie Pannill Fletcher,Veronica Escobar,MA-9,9,10,0.5
20201205,Lizzie Pannill Fletcher,Veronica Escobar,NC-13,9,12,0.35714285714285715
20201201,Lizzie Pannill Fletcher,Veronica Escobar,IL-13,12,11,0.46153846153846156
20201228,Lizzie Pannill Fletcher,Veronica Escobar,DE-AT LARGE,0,12,0.0
20201117,Lizzie Pannill Fletcher,Veronica Escobar,NY-13,11,14,0.3125
20200919,Tony Cárdenas,Gil Cisneros,VA-5,13,12,0.4666666666666667
20201119,Tony Cárdenas,Gil Cisneros,CO-5,13,16,0.25
20201209,Tony Cárdenas,Gil Cisneros,HI-2,13,11,0.29411764705882354
20201207,Tony Cárdenas,Gil Cisneros,IL-10,13,12,0.2222222222222222
20201125,Tony Cárdenas,Gil Cisneros,TX-22,14,13,0.21052631578947367
20201107,Tony Cárdenas,Gil Cisneros,PA-9,12,15,0.21052631578947367
20201102,Tony Cárdenas,Gil Cisneros,CA-49,0,12,0.0
20201129,Tony Cárdenas,Gil Cisneros,TX-10,12,13,0.2222222222222222
20201010,Tony Cárdenas,Gil Cisneros,TN-3,12,14,0.2777777777777778
20201027,Tony Cárdenas,Gil Cisneros,LA-6,13,12,0.4
20201211,Barbara Lee,Grace Napolitano,WA-10,14,11,0.29411764705882354
20201102,Barbara Lee,Grace Napolitano,NC-12,12,11,0.5
20201201,Barbara Lee,Grace Napolitano,MA-4,13,11,0.4
20201224,Barbara Lee,Grace Napolitano,IA-1,12,11,0.42857142857142855
20201107,Barbara Lee,Grace Napolitano,IL-16,13,9,0.42857142857142855
