domain,party,serp_rank,counts
fingerlakes1.com,Republican,19.0,1
fingerlakesdailynews.com,Republican,2.0,33
fintechzoom.com,Republican,12.0,3
firstcoastnews.com,Democrat,12.0,436
firstcoastnews.com,Democrat,18.0,2
firstcoastnews.com,Republican,1.0,433
firstcoastnews.com,Republican,2.0,810
firstcoastnews.com,Republican,3.0,204
firstcoastnews.com,Republican,4.0,346
firstcoastnews.com,Republican,6.0,859
firstcoastnews.com,Republican,7.0,3065
firstcoastnews.com,Republican,8.0,288
firstcoastnews.com,Republican,9.0,4066
firstcoastnews.com,Republican,10.0,1367
firstcoastnews.com,Republican,11.0,2788
firstcoastnews.com,Republican,12.0,698
firstcoastnews.com,Republican,13.0,5447
firstcoastnews.com,Republican,14.0,18
firstcoastnews.com,Republican,15.0,325
firstcoastnews.com,Republican,16.0,689
firstcoastnews.com,Republican,17.0,2
firstcoastnews.com,Republican,19.0,1
fitsnews.com,Democrat,2.0,1
fitsnews.com,Democrat,3.0,64
fitsnews.com,Democrat,4.0,821
fitsnews.com,Democrat,5.0,97
fitsnews.com,Democrat,6.0,360
fitsnews.com,Democrat,7.0,341
fitsnews.com,Democrat,8.0,3
fitsnews.com,Democrat,9.0,29
fitsnews.com,Democrat,10.0,136
fitsnews.com,Democrat,11.0,275
fitsnews.com,Democrat,12.0,379
fitsnews.com,Democrat,13.0,1
fitsnews.com,Democrat,14.0,3
fitsnews.com,Democrat,15.0,7
fitsnews.com,Republican,5.0,1
fivethirtyeight.com,Democrat,2.0,158
fivethirtyeight.com,Democrat,3.0,20
fivethirtyeight.com,Democrat,5.0,101
fivethirtyeight.com,Democrat,6.0,142
fivethirtyeight.com,Democrat,7.0,1
fivethirtyeight.com,Democrat,12.0,12
fivethirtyeight.com,Democrat,14.0,26
fivethirtyeight.com,Democrat,15.0,106
fivethirtyeight.com,Democrat,24.0,1489
fivethirtyeight.com,Democrat,26.0,7
fivethirtyeight.com,Democrat,27.0,24
fivethirtyeight.com,Republican,5.0,16
fivethirtyeight.com,Republican,6.0,49
fivethirtyeight.com,Republican,9.0,1
fivethirtyeight.com,Republican,10.0,1
fivethirtyeight.com,Republican,11.0,1
fivethirtyeight.com,Republican,12.0,901
fivethirtyeight.com,Republican,13.0,72
fivethirtyeight.com,Republican,14.0,16
fivethirtyeight.com,Republican,15.0,1391
fivethirtyeight.com,Republican,16.0,306
fivethirtyeight.com,Republican,17.0,18
fivethirtyeight.com,Republican,18.0,54
fivethirtyeight.com,Republican,19.0,21
fivethirtyeight.com,Republican,23.0,4
fivethirtyeight.com,Republican,24.0,4
fivethirtyeight.com,Republican,25.0,5
flathatnews.com,Democrat,11.0,2
flathatnews.com,Democrat,13.0,318
flathatnews.com,Democrat,14.0,872
flathatnews.com,Democrat,15.0,1
flathatnews.com,Democrat,17.0,115
flatheadbeacon.com,Republican,3.0,35
flatheadbeacon.com,Republican,4.0,398
flatheadbeacon.com,Republican,5.0,750
flatheadbeacon.com,Republican,6.0,518
flatheadbeacon.com,Republican,7.0,2
flatheadbeacon.com,Republican,8.0,3
flatheadbeacon.com,Republican,9.0,17
fleetowner.com,Republican,4.0,898
fleetowner.com,Republican,5.0,257
fleetowner.com,Republican,6.0,829
fleetowner.com,Republican,7.0,1
fleetowner.com,Republican,8.0,7
fleetowner.com,Republican,9.0,1051
fleetowner.com,Republican,10.0,1866
fleetowner.com,Republican,11.0,2380
fleetowner.com,Republican,12.0,20
fleetowner.com,Republican,13.0,85
fleetowner.com,Republican,14.0,17
fleetowner.com,Republican,19.0,1
flintside.com,Democrat,8.0,355
flintside.com,Democrat,9.0,458
flintside.com,Democrat,10.0,2347
flintside.com,Democrat,11.0,1113
flintside.com,Democrat,12.0,279
flintside.com,Democrat,13.0,256
flintside.com,Democrat,14.0,638
flintside.com,Democrat,15.0,23
flintside.com,Democrat,16.0,423
flintside.com,Democrat,17.0,29
flintside.com,Democrat,18.0,47
flintside.com,Democrat,19.0,3
floridadaily.com,Democrat,2.0,430
floridadaily.com,Democrat,3.0,486
floridadaily.com,Democrat,4.0,587
floridadaily.com,Democrat,5.0,1023
floridadaily.com,Democrat,6.0,104
floridadaily.com,Democrat,7.0,714
floridadaily.com,Democrat,8.0,547
floridadaily.com,Democrat,9.0,1197
floridadaily.com,Democrat,10.0,824
floridadaily.com,Democrat,11.0,577
floridadaily.com,Democrat,12.0,1034
floridadaily.com,Democrat,13.0,1064
floridadaily.com,Democrat,14.0,1724
floridadaily.com,Democrat,15.0,1235
floridadaily.com,Democrat,16.0,73
floridadaily.com,Democrat,17.0,374
floridadaily.com,Democrat,18.0,37
floridadaily.com,Democrat,22.0,6
floridadaily.com,Democrat,23.0,264
floridadaily.com,Democrat,24.0,354
floridadaily.com,Democrat,25.0,93
floridadaily.com,Democrat,26.0,326
floridadaily.com,Democrat,27.0,7
floridadaily.com,Democrat,28.0,15
floridadaily.com,Democrat,29.0,3
floridadaily.com,Democrat,31.0,9
floridadaily.com,Republican,1.0,377
floridadaily.com,Republican,2.0,812
floridadaily.com,Republican,3.0,2
floridadaily.com,Republican,4.0,3
floridadaily.com,Republican,5.0,397
floridadaily.com,Republican,7.0,425
floridadaily.com,Republican,8.0,21
floridadaily.com,Republican,9.0,370
floridadaily.com,Republican,10.0,64
floridadaily.com,Republican,11.0,479
floridadaily.com,Republican,12.0,46
floridadaily.com,Republican,13.0,1107
floridadaily.com,Republican,14.0,666
floridadaily.com,Republican,15.0,1381
floridadaily.com,Republican,16.0,598
floridadaily.com,Republican,17.0,10
floridadaily.com,Republican,18.0,101
floridadaily.com,Republican,19.0,11
floridadaily.com,Republican,25.0,5
floridadaily.com,Republican,26.0,3
floridadems.org,Democrat,16.0,14
floridainsider.com,Republican,4.0,4
floridainsider.com,Republican,5.0,1875
floridainsider.com,Republican,6.0,700
floridainsider.com,Republican,7.0,475
floridainsider.com,Republican,8.0,1310
floridainsider.com,Republican,9.0,36
floridainsider.com,Republican,10.0,2706
floridainsider.com,Republican,11.0,977
floridainsider.com,Republican,12.0,41
floridainsider.com,Republican,13.0,401
floridainsider.com,Republican,14.0,428
floridainsider.com,Republican,15.0,35
floridainsider.com,Republican,16.0,35
floridainsider.com,Republican,17.0,1081
floridainsider.com,Republican,18.0,32
floridainsider.com,Republican,21.0,3
floridainsider.com,Republican,24.0,3
floridaphoenix.com,Democrat,4.0,503
floridaphoenix.com,Democrat,5.0,1031
floridaphoenix.com,Democrat,6.0,28
floridaphoenix.com,Democrat,7.0,553
floridaphoenix.com,Democrat,8.0,2663
floridaphoenix.com,Democrat,9.0,11417
floridaphoenix.com,Democrat,10.0,9655
floridaphoenix.com,Democrat,11.0,3070
floridaphoenix.com,Democrat,12.0,2948
floridaphoenix.com,Democrat,13.0,3267
floridaphoenix.com,Democrat,14.0,151
floridaphoenix.com,Democrat,15.0,23
floridaphoenix.com,Democrat,16.0,409
floridaphoenix.com,Democrat,17.0,3
floridaphoenix.com,Democrat,19.0,1
floridaphoenix.com,Democrat,20.0,2
floridaphoenix.com,Democrat,23.0,2
floridaphoenix.com,Democrat,24.0,403
floridaphoenix.com,Democrat,25.0,813
floridaphoenix.com,Democrat,26.0,1
floridaphoenix.com,Democrat,28.0,3
floridaphoenix.com,Republican,5.0,163
floridaphoenix.com,Republican,6.0,41
floridaphoenix.com,Republican,7.0,1331
floridaphoenix.com,Republican,8.0,3920
floridaphoenix.com,Republican,9.0,450
floridaphoenix.com,Republican,10.0,2174
floridaphoenix.com,Republican,11.0,1246
floridaphoenix.com,Republican,12.0,487
floridaphoenix.com,Republican,13.0,123
floridaphoenix.com,Republican,14.0,5
floridaphoenix.com,Republican,15.0,322
floridapoliticalreview.com,Democrat,9.0,197
floridapoliticalreview.com,Democrat,10.0,3510
floridapoliticalreview.com,Democrat,11.0,2780
floridapoliticalreview.com,Democrat,12.0,45
floridapoliticalreview.com,Democrat,13.0,438
floridapoliticalreview.com,Democrat,14.0,9
floridapoliticalreview.com,Democrat,15.0,411
floridapoliticalreview.com,Democrat,16.0,20
floridapoliticalreview.com,Democrat,17.0,1
floridapoliticalreview.com,Democrat,20.0,1
floridapolitics.com,Democrat,1.0,4
floridapolitics.com,Democrat,2.0,701
floridapolitics.com,Democrat,3.0,4240
floridapolitics.com,Democrat,4.0,12559
floridapolitics.com,Democrat,5.0,14840
floridapolitics.com,Democrat,6.0,17353
floridapolitics.com,Democrat,7.0,36717
floridapolitics.com,Democrat,8.0,57748
floridapolitics.com,Democrat,9.0,57642
floridapolitics.com,Democrat,10.0,57653
floridapolitics.com,Democrat,11.0,51210
floridapolitics.com,Democrat,12.0,37000
floridapolitics.com,Democrat,13.0,24530
floridapolitics.com,Democrat,14.0,13016
floridapolitics.com,Democrat,15.0,8341
floridapolitics.com,Democrat,16.0,6126
floridapolitics.com,Democrat,17.0,1520
floridapolitics.com,Democrat,18.0,1438
floridapolitics.com,Democrat,19.0,2018
floridapolitics.com,Democrat,20.0,510
floridapolitics.com,Democrat,21.0,845
floridapolitics.com,Democrat,22.0,2603
floridapolitics.com,Democrat,23.0,2299
floridapolitics.com,Democrat,24.0,4172
floridapolitics.com,Democrat,25.0,4257
floridapolitics.com,Democrat,26.0,2789
floridapolitics.com,Democrat,27.0,1986
floridapolitics.com,Democrat,28.0,559
floridapolitics.com,Democrat,29.0,407
floridapolitics.com,Democrat,30.0,75
floridapolitics.com,Democrat,31.0,64
floridapolitics.com,Democrat,32.0,62
floridapolitics.com,Democrat,33.0,2
floridapolitics.com,Republican,0.0,813
floridapolitics.com,Republican,1.0,1640
floridapolitics.com,Republican,2.0,2155
floridapolitics.com,Republican,3.0,1022
floridapolitics.com,Republican,4.0,6074
floridapolitics.com,Republican,5.0,19161
floridapolitics.com,Republican,6.0,35063
floridapolitics.com,Republican,7.0,40914
floridapolitics.com,Republican,8.0,39730
floridapolitics.com,Republican,9.0,51795
floridapolitics.com,Republican,10.0,41234
floridapolitics.com,Republican,11.0,28982
floridapolitics.com,Republican,12.0,39241
floridapolitics.com,Republican,13.0,19064
floridapolitics.com,Republican,14.0,10756
floridapolitics.com,Republican,15.0,10070
floridapolitics.com,Republican,16.0,2806
floridapolitics.com,Republican,17.0,1435
floridapolitics.com,Republican,18.0,1173
floridapolitics.com,Republican,19.0,144
floridapolitics.com,Republican,20.0,246
floridapolitics.com,Republican,21.0,6775
floridapolitics.com,Republican,22.0,6897
floridapolitics.com,Republican,23.0,9242
floridapolitics.com,Republican,24.0,3536
floridapolitics.com,Republican,25.0,1463
floridapolitics.com,Republican,26.0,507
floridapolitics.com,Republican,27.0,288
floridatoday.com,Democrat,9.0,1
floridatoday.com,Democrat,11.0,307
floridatoday.com,Democrat,12.0,26
floridatoday.com,Democrat,13.0,12
floridatoday.com,Democrat,14.0,87
floridatoday.com,Democrat,17.0,2
floridatoday.com,Republican,1.0,436
floridatoday.com,Republican,4.0,91
floridatoday.com,Republican,5.0,1611
floridatoday.com,Republican,6.0,2913
floridatoday.com,Republican,7.0,4158
floridatoday.com,Republican,8.0,10362
floridatoday.com,Republican,9.0,3244
floridatoday.com,Republican,10.0,2688
floridatoday.com,Republican,11.0,2632
floridatoday.com,Republican,12.0,3996
floridatoday.com,Republican,13.0,1592
floridatoday.com,Republican,14.0,234
floridatoday.com,Republican,15.0,1007
floridatoday.com,Republican,16.0,70
floridatoday.com,Republican,17.0,1
floridatoday.com,Republican,18.0,25
floridatoday.com,Republican,19.0,1
floridatoday.com,Republican,24.0,86
floridatoday.com,Republican,25.0,718
floridatoday.com,Republican,27.0,1
floridatoday.com,Republican,28.0,51
floridianpress.com,Democrat,3.0,874
floridianpress.com,Democrat,4.0,735
floridianpress.com,Democrat,5.0,101
floridianpress.com,Democrat,8.0,2
floridianpress.com,Democrat,9.0,309
flsenate.gov,Democrat,25.0,23
flsenate.gov,Democrat,27.0,5
fltimes.com,Republican,1.0,385
fltimes.com,Republican,2.0,79
fltimes.com,Republican,4.0,364
fltimes.com,Republican,5.0,11
fltimes.com,Republican,6.0,13
fltimes.com,Republican,7.0,335
fltimes.com,Republican,8.0,406
fltimes.com,Republican,9.0,17
fltimes.com,Republican,10.0,1087
fltimes.com,Republican,11.0,46
fltimes.com,Republican,12.0,7
fltimes.com,Republican,13.0,106
fltimes.com,Republican,14.0,301
fltimes.com,Republican,16.0,2
fltimes.com,Republican,17.0,139
flushingpost.com,Democrat,7.0,1
flushingpost.com,Democrat,8.0,775
flushingpost.com,Democrat,9.0,396
flushingpost.com,Democrat,10.0,1234
flushingpost.com,Democrat,11.0,2540
flushingpost.com,Democrat,12.0,1418
flushingpost.com,Democrat,13.0,11
flushingpost.com,Democrat,14.0,416
flushingpost.com,Democrat,15.0,39
flushingpost.com,Democrat,16.0,1
flushingpost.com,Democrat,26.0,1
followthemoney.org,Democrat,13.0,9
fontanaheraldnews.com,Democrat,3.0,8
fontanaheraldnews.com,Democrat,4.0,1544
fontanaheraldnews.com,Democrat,5.0,873
fontanaheraldnews.com,Democrat,6.0,465
fontanaheraldnews.com,Democrat,7.0,764
fontanaheraldnews.com,Democrat,8.0,1544
fontanaheraldnews.com,Democrat,9.0,30
fontanaheraldnews.com,Democrat,10.0,836
fontanaheraldnews.com,Democrat,11.0,11
fontanaheraldnews.com,Democrat,12.0,40
fontanaheraldnews.com,Democrat,14.0,433
foodandwaterwatch.org,Democrat,2.0,611
foodsafetynews.com,Democrat,4.0,4280
foodsafetynews.com,Democrat,5.0,1463
foodsafetynews.com,Democrat,6.0,377
foodsafetynews.com,Democrat,7.0,861
foodsafetynews.com,Democrat,8.0,5903
foodsafetynews.com,Democrat,9.0,816
foodsafetynews.com,Democrat,10.0,1259
foodsafetynews.com,Democrat,14.0,3
foodsafetynews.com,Democrat,15.0,1
foodsafetynews.com,Democrat,16.0,1
foodsafetynews.com,Democrat,17.0,391
foodsafetynews.com,Democrat,18.0,158
foodsafetynews.com,Democrat,19.0,1
foodsafetynews.com,Democrat,21.0,1
foodsafetynews.com,Democrat,24.0,1028
foodsafetynews.com,Democrat,25.0,4
foodsafetynews.com,Democrat,26.0,488
foodtank.com,Democrat,4.0,4
foodtank.com,Democrat,5.0,88
foodtank.com,Democrat,6.0,21
foodtank.com,Democrat,7.0,972
foodtank.com,Democrat,8.0,1269
foodtank.com,Democrat,9.0,453
foodtank.com,Democrat,10.0,223
foodtank.com,Democrat,11.0,176
foodtank.com,Democrat,12.0,586
foodtank.com,Democrat,13.0,51
foodtank.com,Democrat,14.0,10
foodtank.com,Democrat,15.0,9
foodtank.com,Democrat,16.0,61
forbes.com,Democrat,0.0,277
forbes.com,Democrat,1.0,247
forbes.com,Democrat,2.0,2792
forbes.com,Democrat,3.0,2229
forbes.com,Democrat,4.0,8669
forbes.com,Democrat,5.0,9169
forbes.com,Democrat,6.0,9264
forbes.com,Democrat,7.0,7773
forbes.com,Democrat,8.0,5185
forbes.com,Democrat,9.0,12909
forbes.com,Democrat,10.0,22420
forbes.com,Democrat,11.0,13002
forbes.com,Democrat,12.0,3334
forbes.com,Democrat,13.0,5318
forbes.com,Democrat,14.0,2921
forbes.com,Democrat,15.0,2575
forbes.com,Democrat,16.0,108
forbes.com,Democrat,17.0,203
forbes.com,Democrat,18.0,493
forbes.com,Democrat,19.0,435
forbes.com,Democrat,20.0,272
forbes.com,Democrat,21.0,684
forbes.com,Democrat,22.0,463
forbes.com,Democrat,23.0,830
forbes.com,Democrat,24.0,1288
forbes.com,Democrat,25.0,488
forbes.com,Democrat,26.0,607
forbes.com,Democrat,27.0,25
forbes.com,Democrat,28.0,2
forbes.com,Democrat,29.0,116
forbes.com,Democrat,30.0,2
forbes.com,Republican,0.0,525
forbes.com,Republican,1.0,1510
forbes.com,Republican,2.0,827
forbes.com,Republican,3.0,1088
forbes.com,Republican,4.0,905
forbes.com,Republican,5.0,19
forbes.com,Republican,6.0,627
forbes.com,Republican,7.0,3111
forbes.com,Republican,8.0,6469
forbes.com,Republican,9.0,2518
forbes.com,Republican,10.0,6733
forbes.com,Republican,11.0,3971
forbes.com,Republican,12.0,4670
forbes.com,Republican,13.0,2248
forbes.com,Republican,14.0,2090
forbes.com,Republican,15.0,2686
forbes.com,Republican,16.0,1452
forbes.com,Republican,17.0,580
forbes.com,Republican,18.0,178
forbes.com,Republican,19.0,776
forbes.com,Republican,20.0,399
forbes.com,Republican,21.0,26
forbes.com,Republican,22.0,4
forbes.com,Republican,23.0,1
forbes.com,Republican,24.0,29
forbes.com,Republican,25.0,51
forbes.com,Republican,26.0,321
forbes.com,Republican,27.0,2
forbes.com,Republican,29.0,2
foreignpolicy.com,Democrat,1.0,366
foreignpolicy.com,Democrat,2.0,69
foreignpolicy.com,Democrat,3.0,392
foreignpolicy.com,Democrat,4.0,424
foreignpolicy.com,Democrat,5.0,13
foreignpolicy.com,Democrat,6.0,393
foreignpolicy.com,Democrat,7.0,632
foreignpolicy.com,Democrat,8.0,5416
foreignpolicy.com,Democrat,9.0,6093
foreignpolicy.com,Democrat,10.0,10457
foreignpolicy.com,Democrat,11.0,8381
foreignpolicy.com,Democrat,12.0,2125
foreignpolicy.com,Democrat,13.0,807
foreignpolicy.com,Democrat,14.0,585
foreignpolicy.com,Democrat,15.0,723
foreignpolicy.com,Democrat,16.0,178
foreignpolicy.com,Democrat,17.0,17
foreignpolicy.com,Democrat,18.0,58
foreignpolicy.com,Democrat,19.0,14
foreignpolicy.com,Democrat,20.0,2
foreignpolicy.com,Democrat,23.0,386
foreignpolicy.com,Democrat,24.0,2
foreignpolicy.com,Democrat,25.0,3
foreignpolicy.com,Democrat,26.0,32
foreignpolicy.com,Democrat,27.0,386
foreignpolicy.com,Democrat,28.0,2
foreignpolicy.com,Democrat,29.0,11
foreignpolicy.com,Democrat,30.0,38
foreignpolicy.com,Republican,1.0,1
foreignpolicy.com,Republican,2.0,429
foreignpolicy.com,Republican,4.0,1
foreignpolicy.com,Republican,5.0,2
foreignpolicy.com,Republican,7.0,1
foreignpolicy.com,Republican,8.0,2
foreignpolicy.com,Republican,9.0,1
forexlive.com,Republican,8.0,154
forexlive.com,Republican,9.0,2
forexlive.com,Republican,12.0,1
forexlive.com,Republican,13.0,2
formulascout.com,Republican,9.0,1
formulascout.com,Republican,11.0,1
formulascout.com,Republican,12.0,5
formulascout.com,Republican,13.0,197
formulascout.com,Republican,14.0,150
formulascout.com,Republican,16.0,2
formulascout.com,Republican,17.0,19
formulascout.com,Republican,18.0,1
forsythnews.com,Republican,14.0,1
forsythnews.com,Republican,16.0,1
forsythnews.com,Republican,18.0,39
forsythnews.com,Republican,19.0,346
forsythnews.com,Republican,20.0,2
forsythnews.com,Republican,21.0,1
fortbendstar.com,Republican,5.0,396
fortbendstar.com,Republican,6.0,36
fortbendstar.com,Republican,7.0,579
fortbendstar.com,Republican,8.0,37
fortbendstar.com,Republican,9.0,5168
fortbendstar.com,Republican,10.0,4335
fortbendstar.com,Republican,11.0,834
fortbendstar.com,Republican,12.0,87
fortbendstar.com,Republican,13.0,59
fortbendstar.com,Republican,14.0,958
fortbendstar.com,Republican,15.0,3
fortmorgantimes.com,Republican,1.0,572
fortmorgantimes.com,Republican,2.0,432
fortmorgantimes.com,Republican,3.0,4
fortmorgantimes.com,Republican,4.0,1
fortmorgantimes.com,Republican,5.0,632
fortmorgantimes.com,Republican,7.0,2
fortmorgantimes.com,Republican,8.0,466
fortmorgantimes.com,Republican,9.0,1211
fortmorgantimes.com,Republican,10.0,903
fortmorgantimes.com,Republican,11.0,2771
fortmorgantimes.com,Republican,12.0,2581
fortmorgantimes.com,Republican,13.0,1361
fortmorgantimes.com,Republican,14.0,3158
fortmorgantimes.com,Republican,15.0,756
fortmorgantimes.com,Republican,16.0,308
fortmorgantimes.com,Republican,17.0,167
fortmorgantimes.com,Republican,18.0,1
fortmorgantimes.com,Republican,19.0,1
fortmorgantimes.com,Republican,22.0,1
fortmorgantimes.com,Republican,24.0,3
fortune.com,Democrat,0.0,834
fortune.com,Democrat,1.0,296
fortune.com,Democrat,2.0,1
fortune.com,Democrat,3.0,33
fortune.com,Democrat,4.0,446
fortune.com,Democrat,5.0,2237
fortune.com,Democrat,6.0,817
fortune.com,Democrat,7.0,1155
fortune.com,Democrat,8.0,5024
fortune.com,Democrat,9.0,4711
fortune.com,Democrat,10.0,4264
fortune.com,Democrat,11.0,3879
fortune.com,Democrat,12.0,861
fortune.com,Democrat,13.0,617
fortune.com,Democrat,14.0,861
fortune.com,Democrat,15.0,127
fortune.com,Democrat,16.0,63
fortune.com,Democrat,17.0,37
fortune.com,Democrat,18.0,1
fortune.com,Democrat,19.0,28
fortune.com,Democrat,20.0,33
fortune.com,Democrat,21.0,15
fortune.com,Democrat,22.0,24
fortune.com,Democrat,23.0,16
fortune.com,Democrat,24.0,27
fortune.com,Democrat,25.0,15
fortune.com,Democrat,28.0,1
fortune.com,Democrat,29.0,1
fortune.com,Republican,1.0,32
fortune.com,Republican,2.0,431
fortune.com,Republican,3.0,726
fortune.com,Republican,4.0,3732
fortune.com,Republican,5.0,940
fortune.com,Republican,6.0,790
fortune.com,Republican,7.0,890
fortune.com,Republican,8.0,1694
fortune.com,Republican,9.0,1787
fortune.com,Republican,10.0,436
fortune.com,Republican,11.0,821
fortune.com,Republican,12.0,737
fortune.com,Republican,13.0,444
fortune.com,Republican,14.0,43
fortune.com,Republican,15.0,272
fortune.com,Republican,17.0,244
fortune.com,Republican,19.0,3
fortune.com,Republican,20.0,1
fortune.com,Republican,21.0,16
