domain,serp_rank,is_home_district,category,counts,classification
959watd.com,8.0,True,news,1,
959watd.com,9.0,False,news,32,
959watd.com,9.0,True,news,1,
959watd.com,10.0,False,news,2628,
959watd.com,10.0,True,news,6,
959watd.com,13.0,False,news,11,
959watd.com,16.0,False,news,1,
959watd.com,18.0,False,news,1,
960thepatriot.com,12.0,False,news,5,
960thepatriot.com,13.0,False,news,192,
9and10news.com,1.0,False,news,313,local
9and10news.com,2.0,False,news,140,local
9and10news.com,2.0,True,news,1,local
9and10news.com,3.0,False,news,17,local
9and10news.com,4.0,False,news,980,local
9and10news.com,4.0,True,news,2,local
9and10news.com,5.0,False,news,6731,local
9and10news.com,5.0,True,news,18,local
9and10news.com,6.0,False,news,3659,local
9and10news.com,6.0,True,news,8,local
9and10news.com,7.0,False,news,3361,local
9and10news.com,7.0,True,news,6,local
9and10news.com,8.0,False,news,2904,local
9and10news.com,8.0,True,news,9,local
9and10news.com,9.0,False,news,497,local
9and10news.com,9.0,True,news,1,local
9and10news.com,10.0,False,news,1279,local
9and10news.com,10.0,True,news,2,local
9and10news.com,11.0,False,news,2001,local
9and10news.com,11.0,True,news,6,local
9and10news.com,12.0,False,news,886,local
9and10news.com,12.0,True,news,2,local
9and10news.com,13.0,False,news,874,local
9and10news.com,13.0,True,news,2,local
9and10news.com,14.0,False,news,3,local
9and10news.com,15.0,False,news,1,local
9and10news.com,16.0,False,news,1,local
9news.com,1.0,False,news,433,local
9news.com,1.0,True,news,1,local
9news.com,2.0,False,news,1238,local
9news.com,2.0,True,news,4,local
9news.com,3.0,False,news,1353,local
9news.com,3.0,True,news,3,local
9news.com,4.0,False,news,448,local
9news.com,4.0,True,news,1,local
9news.com,5.0,False,news,563,local
9news.com,5.0,True,news,1,local
9news.com,6.0,False,news,79,local
9news.com,7.0,False,news,554,local
9news.com,7.0,True,news,2,local
9news.com,8.0,False,news,1601,local
9news.com,8.0,True,news,4,local
9news.com,9.0,False,news,877,local
9news.com,9.0,True,news,1,local
9news.com,10.0,False,news,1393,local
9news.com,10.0,True,news,2,local
9news.com,11.0,False,news,1558,local
9news.com,11.0,True,news,2,local
9news.com,12.0,False,news,2052,local
9news.com,12.0,True,news,3,local
9news.com,13.0,False,news,1136,local
9news.com,13.0,True,news,3,local
9news.com,14.0,False,news,815,local
9news.com,14.0,True,news,3,local
9news.com,15.0,False,news,1350,local
9news.com,15.0,True,news,4,local
9news.com,16.0,False,news,1106,local
9news.com,16.0,True,news,4,local
9news.com,17.0,False,news,1392,local
9news.com,17.0,True,news,2,local
9news.com,18.0,False,news,353,local
9news.com,19.0,False,news,980,local
9news.com,19.0,True,news,2,local
9news.com,20.0,False,news,64,local
9news.com,21.0,False,news,1423,local
9news.com,21.0,True,news,2,local
9news.com,22.0,False,news,174,local
9news.com,22.0,True,news,1,local
9news.com,23.0,False,news,7,local
9news.com,24.0,False,news,5,local
9news.com,25.0,False,news,8,local
9news.com,26.0,False,news,8,local
9news.com,27.0,False,news,4,local
aa.com.tr,4.0,False,news,13,
aa.com.tr,7.0,False,news,7,
aa.com.tr,12.0,False,news,374,
aa.com.tr,12.0,True,news,1,
aa.com.tr,13.0,False,news,373,
aa.com.tr,13.0,True,news,1,
aa.com.tr,14.0,False,news,15,
aa.com.tr,15.0,False,news,18,
aaf.org,13.0,False,other_third_party,21,
aaf.org,16.0,False,other_third_party,8,
abajournal.com,2.0,False,news,757,national
abajournal.com,2.0,True,news,1,national
abajournal.com,3.0,False,news,1326,national
abajournal.com,3.0,True,news,4,national
abajournal.com,4.0,False,news,1788,national
abajournal.com,4.0,True,news,4,national
abajournal.com,5.0,False,news,505,national
abajournal.com,5.0,True,news,2,national
abajournal.com,7.0,False,news,12,national
abajournal.com,8.0,False,news,41,national
abajournal.com,9.0,False,news,4,national
abajournal.com,11.0,False,news,1,national
abbyfinkenauer.com,1.0,False,campaign_personal,21832,
abbyfinkenauer.com,1.0,True,campaign_personal,54,
abbyfinkenauer.com,2.0,False,campaign_personal,10399,
abbyfinkenauer.com,2.0,True,campaign_personal,26,
abbyfinkenauer.com,3.0,False,campaign_personal,7041,
abbyfinkenauer.com,3.0,True,campaign_personal,13,
abbyfinkenauer.com,4.0,False,campaign_personal,386,
abbyfinkenauer.com,4.0,True,campaign_personal,1,
abbyfinkenauer.com,5.0,False,campaign_personal,3836,
abbyfinkenauer.com,5.0,True,campaign_personal,11,
abbyfinkenauer.com,6.0,False,campaign_personal,2037,
abbyfinkenauer.com,6.0,True,campaign_personal,5,
abbyfinkenauer.com,7.0,False,campaign_personal,668,
abbyfinkenauer.com,7.0,True,campaign_personal,1,
abbyfinkenauer.com,8.0,False,campaign_personal,204,
abbyfinkenauer.com,10.0,False,campaign_personal,361,
abbyfinkenauer.com,11.0,False,campaign_personal,98,
abbyfinkenauer.com,12.0,False,campaign_personal,299,
abbyfinkenauer.com,15.0,False,campaign_personal,27,
abc10.com,1.0,False,news,436,local
abc10.com,1.0,True,news,1,local
abc10.com,2.0,False,news,437,local
abc10.com,2.0,True,news,1,local
abc10.com,3.0,False,news,900,local
abc10.com,3.0,True,news,2,local
abc10.com,4.0,False,news,1180,local
abc10.com,4.0,True,news,6,local
abc10.com,5.0,False,news,3053,local
abc10.com,5.0,True,news,1,local
abc10.com,6.0,False,news,11183,local
abc10.com,6.0,True,news,27,local
abc10.com,7.0,False,news,7145,local
abc10.com,7.0,True,news,8,local
abc10.com,8.0,False,news,10172,local
abc10.com,8.0,True,news,17,local
abc10.com,9.0,False,news,9559,local
abc10.com,9.0,True,news,16,local
abc10.com,10.0,False,news,11230,local
abc10.com,10.0,True,news,23,local
abc10.com,11.0,False,news,9959,local
abc10.com,11.0,True,news,18,local
abc10.com,12.0,False,news,3532,local
abc10.com,12.0,True,news,8,local
abc10.com,13.0,False,news,1125,local
abc10.com,13.0,True,news,6,local
abc10.com,14.0,False,news,3724,local
abc10.com,14.0,True,news,9,local
abc10.com,15.0,False,news,1849,local
abc10.com,15.0,True,news,5,local
abc10.com,16.0,False,news,1145,local
abc10.com,17.0,False,news,145,local
abc10.com,17.0,True,news,1,local
abc10.com,18.0,False,news,13,local
abc10.com,19.0,False,news,1,local
abc10.com,20.0,False,news,6,local
abc10.com,21.0,False,news,1003,local
abc10.com,21.0,True,news,3,local
abc10.com,22.0,False,news,486,local
abc10.com,23.0,False,news,1113,local
abc10.com,24.0,False,news,77,local
abc10.com,25.0,False,news,541,local
abc10.com,26.0,False,news,12,local
abc10up.com,5.0,False,news,485,local
abc10up.com,5.0,True,news,1,local
abc10up.com,6.0,False,news,131,local
abc10up.com,7.0,False,news,2570,local
abc10up.com,7.0,True,news,6,local
abc10up.com,8.0,False,news,35,local
abc10up.com,9.0,False,news,992,local
abc10up.com,9.0,True,news,3,local
abc10up.com,10.0,False,news,5,local
abc10up.com,11.0,False,news,1,local
abc11.com,0.0,False,news,1,local
abc11.com,1.0,False,news,34,local
abc11.com,2.0,False,news,1664,local
abc11.com,2.0,True,news,1,local
abc11.com,3.0,False,news,37,local
abc11.com,3.0,True,news,2,local
abc11.com,4.0,False,news,429,local
abc11.com,4.0,True,news,1,local
abc11.com,5.0,False,news,358,local
abc11.com,5.0,True,news,1,local
abc11.com,6.0,False,news,2285,local
abc11.com,6.0,True,news,3,local
abc11.com,7.0,False,news,1830,local
abc11.com,7.0,True,news,6,local
abc11.com,8.0,False,news,2060,local
abc11.com,8.0,True,news,6,local
abc11.com,9.0,False,news,451,local
abc11.com,9.0,True,news,1,local
abc11.com,10.0,False,news,1291,local
abc11.com,10.0,True,news,3,local
abc11.com,11.0,False,news,878,local
abc11.com,11.0,True,news,1,local
abc11.com,12.0,False,news,868,local
abc11.com,12.0,True,news,2,local
abc11.com,13.0,False,news,647,local
abc11.com,14.0,False,news,133,local
abc11.com,14.0,True,news,1,local
abc11.com,15.0,False,news,38,local
abc11.com,15.0,True,news,1,local
abc11.com,16.0,False,news,131,local
abc11.com,16.0,True,news,1,local
abc11.com,17.0,False,news,1,local
abc11.com,18.0,False,news,402,local
abc11.com,20.0,False,news,1,local
abc11.com,21.0,False,news,44,local
abc11.com,21.0,True,news,1,local
abc11.com,22.0,False,news,1,local
abc11.com,23.0,False,news,715,local
abc11.com,23.0,True,news,1,local
abc11.com,24.0,False,news,11,local
abc11.com,25.0,False,news,100,local
abc11.com,26.0,False,news,38,local
abc11.com,26.0,True,news,1,local
abc12.com,1.0,False,news,476,local
abc12.com,1.0,True,news,1,local
abc12.com,2.0,False,news,3567,local
abc12.com,2.0,True,news,8,local
abc12.com,3.0,False,news,4794,local
abc12.com,3.0,True,news,9,local
abc12.com,4.0,False,news,2558,local
abc12.com,4.0,True,news,7,local
abc12.com,5.0,False,news,2463,local
abc12.com,5.0,True,news,5,local
abc12.com,6.0,False,news,1300,local
abc12.com,6.0,True,news,3,local
abc12.com,7.0,False,news,1672,local
abc12.com,7.0,True,news,4,local
abc12.com,8.0,False,news,3193,local
abc12.com,8.0,True,news,3,local
abc12.com,9.0,False,news,1750,local
abc12.com,9.0,True,news,1,local
abc12.com,10.0,False,news,3820,local
abc12.com,10.0,True,news,4,local
abc12.com,11.0,False,news,2642,local
abc12.com,11.0,True,news,7,local
abc12.com,12.0,False,news,1179,local
abc12.com,12.0,True,news,2,local
abc12.com,13.0,False,news,1293,local
abc12.com,13.0,True,news,2,local
abc12.com,14.0,False,news,2,local
abc12.com,15.0,False,news,108,local
abc12.com,16.0,False,news,1,local
abc12.com,18.0,False,news,1,local
abc13.com,3.0,False,news,784,local
abc13.com,3.0,True,news,2,local
abc13.com,4.0,False,news,1234,local
abc13.com,4.0,True,news,3,local
abc13.com,5.0,False,news,918,local
abc13.com,5.0,True,news,3,local
abc13.com,6.0,False,news,883,local
abc13.com,7.0,False,news,3674,local
abc13.com,7.0,True,news,8,local
abc13.com,8.0,False,news,6438,local
abc13.com,8.0,True,news,17,local
abc13.com,9.0,False,news,5941,local
abc13.com,9.0,True,news,13,local
abc13.com,10.0,False,news,11019,local
abc13.com,10.0,True,news,24,local
abc13.com,11.0,False,news,2531,local
abc13.com,11.0,True,news,5,local
abc13.com,12.0,False,news,5528,local
abc13.com,12.0,True,news,15,local
abc13.com,13.0,False,news,1341,local
abc13.com,13.0,True,news,3,local
abc13.com,14.0,False,news,469,local
abc13.com,15.0,False,news,882,local
abc13.com,15.0,True,news,3,local
abc13.com,16.0,False,news,309,local
abc13.com,16.0,True,news,2,local
abc13.com,17.0,False,news,41,local
abc13.com,18.0,False,news,1,local
abc13.com,19.0,False,news,5,local
abc13.com,20.0,False,news,1,local
abc13.com,21.0,False,news,6,local
abc13.com,22.0,False,news,23,local
abc13.com,23.0,False,news,336,local
abc13.com,23.0,True,news,1,local
abc13.com,24.0,False,news,1,local
abc13.com,25.0,False,news,4,local
abc15.com,1.0,False,news,440,local
abc15.com,1.0,True,news,1,local
abc15.com,2.0,False,news,1396,local
abc15.com,2.0,True,news,3,local
abc15.com,3.0,False,news,2451,local
abc15.com,3.0,True,news,4,local
abc15.com,4.0,False,news,558,local
abc15.com,4.0,True,news,1,local
abc15.com,5.0,False,news,1208,local
abc15.com,5.0,True,news,3,local
abc15.com,6.0,False,news,4152,local
abc15.com,6.0,True,news,10,local
abc15.com,7.0,False,news,2082,local
abc15.com,7.0,True,news,6,local
abc15.com,8.0,False,news,1547,local
abc15.com,8.0,True,news,2,local
abc15.com,9.0,False,news,3100,local
abc15.com,9.0,True,news,6,local
abc15.com,10.0,False,news,4267,local
abc15.com,10.0,True,news,13,local
abc15.com,11.0,False,news,1670,local
abc15.com,11.0,True,news,4,local
abc15.com,12.0,False,news,2683,local
abc15.com,12.0,True,news,6,local
abc15.com,13.0,False,news,1673,local
abc15.com,13.0,True,news,4,local
abc15.com,14.0,False,news,39,local
abc15.com,15.0,False,news,16,local
abc15.com,16.0,False,news,630,local
abc15.com,16.0,True,news,1,local
abc15.com,17.0,False,news,1154,local
abc15.com,17.0,True,news,3,local
abc15.com,18.0,False,news,396,local
abc15.com,18.0,True,news,1,local
abc15.com,19.0,False,news,3,local
abc15.com,20.0,False,news,1,local
abc15.com,22.0,False,news,31,local
abc17news.com,2.0,False,news,23,local
abc17news.com,3.0,False,news,1097,local
abc17news.com,3.0,True,news,2,local
abc17news.com,4.0,False,news,4616,local
abc17news.com,4.0,True,news,13,local
abc17news.com,5.0,False,news,5168,local
abc17news.com,5.0,True,news,13,local
abc17news.com,6.0,False,news,3702,local
abc17news.com,6.0,True,news,9,local
abc17news.com,7.0,False,news,6458,local
abc17news.com,7.0,True,news,14,local
abc17news.com,8.0,False,news,21372,local
abc17news.com,8.0,True,news,41,local
abc17news.com,9.0,False,news,24330,local
abc17news.com,9.0,True,news,54,local
abc17news.com,10.0,False,news,24233,local
abc17news.com,10.0,True,news,56,local
abc17news.com,11.0,False,news,25177,local
abc17news.com,11.0,True,news,49,local
abc17news.com,12.0,False,news,17741,local
abc17news.com,12.0,True,news,33,local
abc17news.com,13.0,False,news,7188,local
abc17news.com,13.0,True,news,21,local
abc17news.com,14.0,False,news,6554,local
abc17news.com,14.0,True,news,24,local
abc17news.com,15.0,False,news,2856,local
abc17news.com,15.0,True,news,8,local
abc17news.com,16.0,False,news,913,local
abc17news.com,16.0,True,news,5,local
abc17news.com,17.0,False,news,1189,local
abc17news.com,17.0,True,news,2,local
abc17news.com,18.0,False,news,661,local
abc17news.com,18.0,True,news,2,local
abc17news.com,19.0,False,news,22,local
abc17news.com,20.0,False,news,4,local
abc17news.com,21.0,False,news,67,local
abc17news.com,22.0,False,news,1267,local
abc17news.com,22.0,True,news,3,local
abc17news.com,23.0,False,news,851,local
abc17news.com,23.0,True,news,2,local
abc17news.com,24.0,False,news,1080,local
abc17news.com,24.0,True,news,3,local
abc17news.com,25.0,False,news,38,local
abc17news.com,26.0,False,news,19,local
abc17news.com,27.0,False,news,293,local
abc17news.com,28.0,False,news,289,local
abc17news.com,29.0,False,news,381,local
abc17news.com,29.0,True,news,1,local
abc17news.com,30.0,False,news,1430,local
abc17news.com,30.0,True,news,4,local
abc17news.com,31.0,False,news,27,local
abc17news.com,32.0,False,news,5,local
abc17news.com,33.0,False,news,13,local
abc23.com,3.0,False,news,314,local
abc23.com,4.0,False,news,75,local
abc23.com,4.0,True,news,1,local
abc23.com,5.0,False,news,6,local
abc23.com,6.0,False,news,447,local
abc23.com,6.0,True,news,3,local
abc23.com,7.0,False,news,616,local
abc23.com,8.0,False,news,262,local
abc23.com,8.0,True,news,1,local
abc23.com,9.0,False,news,1160,local
abc23.com,9.0,True,news,3,local
abc23.com,10.0,False,news,1835,local
abc23.com,10.0,True,news,4,local
abc23.com,11.0,False,news,104,local
abc23.com,12.0,False,news,109,local
abc23.com,13.0,False,news,234,local
abc23.com,14.0,False,news,14,local
abc23.com,20.0,False,news,2,local
abc23.com,21.0,False,news,41,local
abc27.com,2.0,False,news,20,local
abc27.com,2.0,True,news,1,local
abc27.com,3.0,False,news,382,local
abc27.com,3.0,True,news,2,local
abc27.com,4.0,False,news,2086,local
abc27.com,4.0,True,news,3,local
abc27.com,5.0,False,news,4735,local
abc27.com,5.0,True,news,11,local
abc27.com,6.0,False,news,4939,local
abc27.com,6.0,True,news,11,local
abc27.com,7.0,False,news,5120,local
abc27.com,7.0,True,news,11,local
abc27.com,8.0,False,news,7353,local
abc27.com,8.0,True,news,12,local
abc27.com,9.0,False,news,13023,local
abc27.com,9.0,True,news,26,local
abc27.com,10.0,False,news,9363,local
abc27.com,10.0,True,news,16,local
abc27.com,11.0,False,news,5128,local
abc27.com,11.0,True,news,9,local
abc27.com,12.0,False,news,4051,local
abc27.com,12.0,True,news,10,local
abc27.com,13.0,False,news,2078,local
abc27.com,13.0,True,news,12,local
abc27.com,14.0,False,news,1665,local
abc27.com,14.0,True,news,6,local
abc27.com,15.0,False,news,744,local
abc27.com,15.0,True,news,1,local
abc27.com,16.0,False,news,186,local
abc27.com,17.0,False,news,172,local
abc27.com,18.0,False,news,95,local
abc27.com,18.0,True,news,2,local
abc27.com,19.0,False,news,5,local
abc27.com,21.0,False,news,8,local
abc27.com,22.0,False,news,3,local
abc27.com,23.0,False,news,1,local
abc27.com,24.0,False,news,3,local
abc27.com,25.0,False,news,103,local
abc27.com,25.0,True,news,1,local
abc27.com,26.0,False,news,91,local
abc27.com,27.0,False,news,90,local
abc27.com,28.0,False,news,66,local
abc27.com,29.0,False,news,12,local
abc27.com,30.0,False,news,19,local
abc27.com,31.0,False,news,7,local
abc30.com,1.0,False,news,1,local
abc30.com,2.0,False,news,711,local
abc30.com,2.0,True,news,1,local
abc30.com,3.0,False,news,1535,local
abc30.com,3.0,True,news,3,local
abc30.com,4.0,False,news,2650,local
abc30.com,4.0,True,news,8,local
abc30.com,5.0,False,news,2848,local
abc30.com,5.0,True,news,5,local
abc30.com,6.0,False,news,3426,local
abc30.com,6.0,True,news,9,local
abc30.com,7.0,False,news,2712,local
abc30.com,7.0,True,news,7,local
abc30.com,8.0,False,news,7363,local
abc30.com,8.0,True,news,13,local
abc30.com,9.0,False,news,6884,local
abc30.com,9.0,True,news,11,local
abc30.com,10.0,False,news,9530,local
abc30.com,10.0,True,news,25,local
abc30.com,11.0,False,news,10924,local
abc30.com,11.0,True,news,25,local
abc30.com,12.0,False,news,8484,local
abc30.com,12.0,True,news,22,local
abc30.com,13.0,False,news,5970,local
abc30.com,13.0,True,news,14,local
abc30.com,14.0,False,news,8489,local
abc30.com,14.0,True,news,18,local
abc30.com,15.0,False,news,4261,local
abc30.com,15.0,True,news,14,local
abc30.com,16.0,False,news,3039,local
abc30.com,16.0,True,news,5,local
abc30.com,17.0,False,news,1613,local
abc30.com,17.0,True,news,4,local
abc30.com,18.0,False,news,147,local
abc30.com,18.0,True,news,1,local
abc30.com,19.0,False,news,49,local
abc30.com,20.0,False,news,9,local
abc30.com,21.0,False,news,75,local
abc30.com,22.0,False,news,10,local
abc30.com,23.0,False,news,2,local
abc30.com,24.0,False,news,463,local
abc30.com,25.0,False,news,309,local
abc30.com,26.0,False,news,77,local
abc30.com,26.0,True,news,1,local
abc30.com,27.0,False,news,2040,local
abc30.com,27.0,True,news,6,local
abc30.com,28.0,False,news,851,local
abc30.com,28.0,True,news,1,local
abc30.com,29.0,False,news,525,local
abc30.com,29.0,True,news,1,local
abc30.com,30.0,False,news,102,local
abc30.com,30.0,True,news,1,local
abc30.com,31.0,False,news,15,local
abc30.com,32.0,False,news,1,local
abc3340.com,3.0,False,news,2198,local
abc3340.com,3.0,True,news,4,local
abc3340.com,4.0,False,news,1180,local
abc3340.com,4.0,True,news,3,local
abc3340.com,5.0,False,news,861,local
abc3340.com,5.0,True,news,2,local
abc3340.com,6.0,False,news,872,local
abc3340.com,6.0,True,news,2,local
abc3340.com,7.0,False,news,2869,local
abc3340.com,7.0,True,news,7,local
abc3340.com,8.0,False,news,10364,local
