"location","hits","keyword","geo","gprop"
"Montana",0,"Phil Roe","US","web"
"North Carolina",0,"Phil Roe","US","web"
"North Dakota",0,"Phil Roe","US","web"
"Nebraska",0,"Phil Roe","US","web"
"New Hampshire",0,"Phil Roe","US","web"
"New Jersey",0,"Phil Roe","US","web"
"New Mexico",0,"Phil Roe","US","web"
"Nevada",0,"Phil Roe","US","web"
"New York",0,"Phil Roe","US","web"
"Ohio",0,"Phil Roe","US","web"
"Oklahoma",0,"Phil Roe","US","web"
"Oregon",0,"Phil Roe","US","web"
"Pennsylvania",0,"Phil Roe","US","web"
"Rhode Island",0,"Phil Roe","US","web"
"South Carolina",0,"Phil Roe","US","web"
"South Dakota",0,"Phil Roe","US","web"
"Alabama",0,"Phil Roe","US","web"
"Texas",0,"Phil Roe","US","web"
"Utah",0,"Phil Roe","US","web"
"Virginia",0,"Phil Roe","US","web"
"Vermont",0,"Phil Roe","US","web"
"Washington",0,"Phil Roe","US","web"
"Wisconsin",0,"Phil Roe","US","web"
"West Virginia",0,"Phil Roe","US","web"
"Arkansas",0,"Phil Roe","US","web"
"District of Columbia",100,"Katie Porter","US","web"
"California",60,"Katie Porter","US","web"
"Oregon",39,"Katie Porter","US","web"
"Washington",36,"Katie Porter","US","web"
"Vermont",35,"Katie Porter","US","web"
"Massachusetts",35,"Katie Porter","US","web"
"Montana",35,"Katie Porter","US","web"
"Maine",33,"Katie Porter","US","web"
"Minnesota",32,"Katie Porter","US","web"
"Iowa",30,"Katie Porter","US","web"
"Maryland",28,"Katie Porter","US","web"
"Connecticut",28,"Katie Porter","US","web"
"Hawaii",27,"Katie Porter","US","web"
"Colorado",26,"Katie Porter","US","web"
"New Mexico",25,"Katie Porter","US","web"
"Virginia",24,"Katie Porter","US","web"
"New York",24,"Katie Porter","US","web"
"Pennsylvania",24,"Katie Porter","US","web"
"Illinois",23,"Katie Porter","US","web"
"Nebraska",23,"Katie Porter","US","web"
"Michigan",23,"Katie Porter","US","web"
"Arizona",22,"Katie Porter","US","web"
"New Jersey",22,"Katie Porter","US","web"
"Wisconsin",22,"Katie Porter","US","web"
"Kansas",22,"Katie Porter","US","web"
"Delaware",22,"Katie Porter","US","web"
"Rhode Island",22,"Katie Porter","US","web"
"Wyoming",20,"Katie Porter","US","web"
"New Hampshire",19,"Katie Porter","US","web"
"North Carolina",19,"Katie Porter","US","web"
"Missouri",19,"Katie Porter","US","web"
"Nevada",19,"Katie Porter","US","web"
"Indiana",18,"Katie Porter","US","web"
"Utah",17,"Katie Porter","US","web"
"Ohio",17,"Katie Porter","US","web"
"West Virginia",17,"Katie Porter","US","web"
"Georgia",16,"Katie Porter","US","web"
"Florida",16,"Katie Porter","US","web"
"Arkansas",15,"Katie Porter","US","web"
"Idaho",15,"Katie Porter","US","web"
"North Dakota",15,"Katie Porter","US","web"
"Kentucky",14,"Katie Porter","US","web"
"Tennessee",14,"Katie Porter","US","web"
"South Carolina",14,"Katie Porter","US","web"
"Oklahoma",13,"Katie Porter","US","web"
"Texas",13,"Katie Porter","US","web"
"Alabama",11,"Katie Porter","US","web"
"Louisiana",11,"Katie Porter","US","web"
"Mississippi",10,"Katie Porter","US","web"
"South Dakota",0,"Katie Porter","US","web"
"Alaska",0,"Katie Porter","US","web"
"Kentucky",100,"Thomas Massie","US","web"
"Utah",10,"Thomas Massie","US","web"
"Ohio",9,"Thomas Massie","US","web"
"Colorado",9,"Thomas Massie","US","web"
"Oklahoma",7,"Thomas Massie","US","web"
"Indiana",6,"Thomas Massie","US","web"
"Massachusetts",6,"Thomas Massie","US","web"
"Pennsylvania",5,"Thomas Massie","US","web"
"Minnesota",4,"Thomas Massie","US","web"
"Virginia",4,"Thomas Massie","US","web"
"Arizona",4,"Thomas Massie","US","web"
"Georgia",4,"Thomas Massie","US","web"
"Washington",3,"Thomas Massie","US","web"
"North Carolina",3,"Thomas Massie","US","web"
"Michigan",3,"Thomas Massie","US","web"
"Illinois",2,"Thomas Massie","US","web"
"New York",2,"Thomas Massie","US","web"
"California",2,"Thomas Massie","US","web"
"New Jersey",2,"Thomas Massie","US","web"
"Florida",2,"Thomas Massie","US","web"
"Texas",1,"Thomas Massie","US","web"
"Alaska",0,"Thomas Massie","US","web"
"Wyoming",0,"Thomas Massie","US","web"
"Maryland",0,"Thomas Massie","US","web"
"Missouri",0,"Thomas Massie","US","web"
"Mississippi",0,"Thomas Massie","US","web"
"Montana",0,"Thomas Massie","US","web"
"Louisiana",0,"Thomas Massie","US","web"
"North Dakota",0,"Thomas Massie","US","web"
"Nebraska",0,"Thomas Massie","US","web"
"New Hampshire",0,"Thomas Massie","US","web"
"Kansas",0,"Thomas Massie","US","web"
"New Mexico",0,"Thomas Massie","US","web"
"Nevada",0,"Thomas Massie","US","web"
"Idaho",0,"Thomas Massie","US","web"
"Iowa",0,"Thomas Massie","US","web"
"Hawaii",0,"Thomas Massie","US","web"
"Oregon",0,"Thomas Massie","US","web"
"Delaware",0,"Thomas Massie","US","web"
"Rhode Island",0,"Thomas Massie","US","web"
"South Carolina",0,"Thomas Massie","US","web"
"South Dakota",0,"Thomas Massie","US","web"
"Tennessee",0,"Thomas Massie","US","web"
"District of Columbia",0,"Thomas Massie","US","web"
"Connecticut",0,"Thomas Massie","US","web"
"Arkansas",0,"Thomas Massie","US","web"
"Vermont",0,"Thomas Massie","US","web"
"Alabama",0,"Thomas Massie","US","web"
"Wisconsin",0,"Thomas Massie","US","web"
"West Virginia",0,"Thomas Massie","US","web"
"Maine",0,"Thomas Massie","US","web"
"California",100,"Lou Correa","US","web"
"Alaska",0,"Lou Correa","US","web"
"Wyoming",0,"Lou Correa","US","web"
"Arizona",0,"Lou Correa","US","web"
"Alabama",0,"Lou Correa","US","web"
"Colorado",0,"Lou Correa","US","web"
"Connecticut",0,"Lou Correa","US","web"
"District of Columbia",0,"Lou Correa","US","web"
"Delaware",0,"Lou Correa","US","web"
"Florida",0,"Lou Correa","US","web"
"Georgia",0,"Lou Correa","US","web"
"Hawaii",0,"Lou Correa","US","web"
"Iowa",0,"Lou Correa","US","web"
"Idaho",0,"Lou Correa","US","web"
"Illinois",0,"Lou Correa","US","web"
"Indiana",0,"Lou Correa","US","web"
"Kansas",0,"Lou Correa","US","web"
"Kentucky",0,"Lou Correa","US","web"
"Louisiana",0,"Lou Correa","US","web"
"Massachusetts",0,"Lou Correa","US","web"
"Maryland",0,"Lou Correa","US","web"
"Maine",0,"Lou Correa","US","web"
"Michigan",0,"Lou Correa","US","web"
"Minnesota",0,"Lou Correa","US","web"
"Missouri",0,"Lou Correa","US","web"
"Mississippi",0,"Lou Correa","US","web"
"Montana",0,"Lou Correa","US","web"
"North Carolina",0,"Lou Correa","US","web"
"North Dakota",0,"Lou Correa","US","web"
"Nebraska",0,"Lou Correa","US","web"
"New Hampshire",0,"Lou Correa","US","web"
"New Jersey",0,"Lou Correa","US","web"
"New Mexico",0,"Lou Correa","US","web"
"Nevada",0,"Lou Correa","US","web"
"New York",0,"Lou Correa","US","web"
"Ohio",0,"Lou Correa","US","web"
"Oklahoma",0,"Lou Correa","US","web"
"Oregon",0,"Lou Correa","US","web"
"Pennsylvania",0,"Lou Correa","US","web"
"Rhode Island",0,"Lou Correa","US","web"
"South Carolina",0,"Lou Correa","US","web"
"South Dakota",0,"Lou Correa","US","web"
"Tennessee",0,"Lou Correa","US","web"
"Texas",0,"Lou Correa","US","web"
"Utah",0,"Lou Correa","US","web"
"Virginia",0,"Lou Correa","US","web"
"Vermont",0,"Lou Correa","US","web"
"Washington",0,"Lou Correa","US","web"
"Wisconsin",0,"Lou Correa","US","web"
"West Virginia",0,"Lou Correa","US","web"
"Arkansas",0,"Lou Correa","US","web"
"California",100,"Alan Lowenthal","US","web"
"Alaska",0,"Alan Lowenthal","US","web"
"Wyoming",0,"Alan Lowenthal","US","web"
"Arizona",0,"Alan Lowenthal","US","web"
"Alabama",0,"Alan Lowenthal","US","web"
"Colorado",0,"Alan Lowenthal","US","web"
"Connecticut",0,"Alan Lowenthal","US","web"
"District of Columbia",0,"Alan Lowenthal","US","web"
"Delaware",0,"Alan Lowenthal","US","web"
"Florida",0,"Alan Lowenthal","US","web"
"Georgia",0,"Alan Lowenthal","US","web"
"Hawaii",0,"Alan Lowenthal","US","web"
"Iowa",0,"Alan Lowenthal","US","web"
"Idaho",0,"Alan Lowenthal","US","web"
"Illinois",0,"Alan Lowenthal","US","web"
"Indiana",0,"Alan Lowenthal","US","web"
"Kansas",0,"Alan Lowenthal","US","web"
"Kentucky",0,"Alan Lowenthal","US","web"
"Louisiana",0,"Alan Lowenthal","US","web"
"Massachusetts",0,"Alan Lowenthal","US","web"
"Maryland",0,"Alan Lowenthal","US","web"
"Maine",0,"Alan Lowenthal","US","web"
"Michigan",0,"Alan Lowenthal","US","web"
"Minnesota",0,"Alan Lowenthal","US","web"
"Missouri",0,"Alan Lowenthal","US","web"
"Mississippi",0,"Alan Lowenthal","US","web"
"Montana",0,"Alan Lowenthal","US","web"
"North Carolina",0,"Alan Lowenthal","US","web"
"North Dakota",0,"Alan Lowenthal","US","web"
"Nebraska",0,"Alan Lowenthal","US","web"
"New Hampshire",0,"Alan Lowenthal","US","web"
"New Jersey",0,"Alan Lowenthal","US","web"
"New Mexico",0,"Alan Lowenthal","US","web"
"Nevada",0,"Alan Lowenthal","US","web"
"New York",0,"Alan Lowenthal","US","web"
"Ohio",0,"Alan Lowenthal","US","web"
"Oklahoma",0,"Alan Lowenthal","US","web"
"Oregon",0,"Alan Lowenthal","US","web"
"Pennsylvania",0,"Alan Lowenthal","US","web"
"Rhode Island",0,"Alan Lowenthal","US","web"
"South Carolina",0,"Alan Lowenthal","US","web"
"South Dakota",0,"Alan Lowenthal","US","web"
"Tennessee",0,"Alan Lowenthal","US","web"
"Texas",0,"Alan Lowenthal","US","web"
"Utah",0,"Alan Lowenthal","US","web"
"Virginia",0,"Alan Lowenthal","US","web"
"Vermont",0,"Alan Lowenthal","US","web"
"Washington",0,"Alan Lowenthal","US","web"
"Wisconsin",0,"Alan Lowenthal","US","web"
"West Virginia",0,"Alan Lowenthal","US","web"
"Arkansas",0,"Alan Lowenthal","US","web"
"California",100,"Harley Rouda","US","web"
"District of Columbia",67,"Harley Rouda","US","web"
"Ohio",7,"Harley Rouda","US","web"
"Maryland",6,"Harley Rouda","US","web"
"Virginia",6,"Harley Rouda","US","web"
"Washington",3,"Harley Rouda","US","web"
"New York",3,"Harley Rouda","US","web"
"Pennsylvania",2,"Harley Rouda","US","web"
"Illinois",2,"Harley Rouda","US","web"
"Florida",1,"Harley Rouda","US","web"
"Texas",1,"Harley Rouda","US","web"
"Alaska",0,"Harley Rouda","US","web"
"Wyoming",0,"Harley Rouda","US","web"
"Idaho",0,"Harley Rouda","US","web"
"Hawaii",0,"Harley Rouda","US","web"
"Indiana",0,"Harley Rouda","US","web"
"Kansas",0,"Harley Rouda","US","web"
"Kentucky",0,"Harley Rouda","US","web"
"Louisiana",0,"Harley Rouda","US","web"
"Massachusetts",0,"Harley Rouda","US","web"
"Georgia",0,"Harley Rouda","US","web"
"Maine",0,"Harley Rouda","US","web"
"Michigan",0,"Harley Rouda","US","web"
"Minnesota",0,"Harley Rouda","US","web"
"Missouri",0,"Harley Rouda","US","web"
"Mississippi",0,"Harley Rouda","US","web"
"Montana",0,"Harley Rouda","US","web"
"North Carolina",0,"Harley Rouda","US","web"
"North Dakota",0,"Harley Rouda","US","web"
"Nebraska",0,"Harley Rouda","US","web"
"New Hampshire",0,"Harley Rouda","US","web"
"New Jersey",0,"Harley Rouda","US","web"
"New Mexico",0,"Harley Rouda","US","web"
"Nevada",0,"Harley Rouda","US","web"
"Delaware",0,"Harley Rouda","US","web"
"Connecticut",0,"Harley Rouda","US","web"
"Oklahoma",0,"Harley Rouda","US","web"
"Oregon",0,"Harley Rouda","US","web"
"Colorado",0,"Harley Rouda","US","web"
"Rhode Island",0,"Harley Rouda","US","web"
"South Carolina",0,"Harley Rouda","US","web"
"South Dakota",0,"Harley Rouda","US","web"
"Tennessee",0,"Harley Rouda","US","web"
"Arizona",0,"Harley Rouda","US","web"
"Utah",0,"Harley Rouda","US","web"
"Arkansas",0,"Harley Rouda","US","web"
"Vermont",0,"Harley Rouda","US","web"
"Alabama",0,"Harley Rouda","US","web"
"Wisconsin",0,"Harley Rouda","US","web"
"West Virginia",0,"Harley Rouda","US","web"
"Iowa",0,"Harley Rouda","US","web"
"District of Columbia",100,"Mike Levin","US","web"
"California",66,"Mike Levin","US","web"
"New Jersey",27,"Mike Levin","US","web"
"Indiana",22,"Mike Levin","US","web"
"Massachusetts",19,"Mike Levin","US","web"
"Pennsylvania",19,"Mike Levin","US","web"
"Illinois",16,"Mike Levin","US","web"
"New York",13,"Mike Levin","US","web"
"Maryland",13,"Mike Levin","US","web"
"Minnesota",11,"Mike Levin","US","web"
"Missouri",11,"Mike Levin","US","web"
"Ohio",11,"Mike Levin","US","web"
"Washington",11,"Mike Levin","US","web"
"Florida",11,"Mike Levin","US","web"
"Georgia",11,"Mike Levin","US","web"
"Michigan",8,"Mike Levin","US","web"
"Virginia",8,"Mike Levin","US","web"
"North Carolina",8,"Mike Levin","US","web"
"Texas",5,"Mike Levin","US","web"
"Alaska",0,"Mike Levin","US","web"
"Wyoming",0,"Mike Levin","US","web"
"Maine",0,"Mike Levin","US","web"
"Kentucky",0,"Mike Levin","US","web"
"Kansas",0,"Mike Levin","US","web"
"Idaho",0,"Mike Levin","US","web"
"Mississippi",0,"Mike Levin","US","web"
"Montana",0,"Mike Levin","US","web"
"Iowa",0,"Mike Levin","US","web"
"North Dakota",0,"Mike Levin","US","web"
"Nebraska",0,"Mike Levin","US","web"
"New Hampshire",0,"Mike Levin","US","web"
"Hawaii",0,"Mike Levin","US","web"
"New Mexico",0,"Mike Levin","US","web"
"Nevada",0,"Mike Levin","US","web"
"Delaware",0,"Mike Levin","US","web"
"Connecticut",0,"Mike Levin","US","web"
"Oklahoma",0,"Mike Levin","US","web"
"Oregon",0,"Mike Levin","US","web"
"Colorado",0,"Mike Levin","US","web"
"Rhode Island",0,"Mike Levin","US","web"
"South Carolina",0,"Mike Levin","US","web"
"South Dakota",0,"Mike Levin","US","web"
"Tennessee",0,"Mike Levin","US","web"
"Arizona",0,"Mike Levin","US","web"
"Utah",0,"Mike Levin","US","web"
"Arkansas",0,"Mike Levin","US","web"
"Vermont",0,"Mike Levin","US","web"
"Alabama",0,"Mike Levin","US","web"
"Wisconsin",0,"Mike Levin","US","web"
"West Virginia",0,"Mike Levin","US","web"
"Louisiana",0,"Mike Levin","US","web"
"Vermont",100,"Juan Vargas","US","web"
"California",24,"Juan Vargas","US","web"
"New Jersey",6,"Juan Vargas","US","web"
"Florida",6,"Juan Vargas","US","web"
"Texas",6,"Juan Vargas","US","web"
"Illinois",4,"Juan Vargas","US","web"
"New York",4,"Juan Vargas","US","web"
"North Carolina",4,"Juan Vargas","US","web"
"Alaska",0,"Juan Vargas","US","web"
"Wyoming",0,"Juan Vargas","US","web"
"Georgia",0,"Juan Vargas","US","web"
"Hawaii",0,"Juan Vargas","US","web"
"Iowa",0,"Juan Vargas","US","web"
"Idaho",0,"Juan Vargas","US","web"
"District of Columbia",0,"Juan Vargas","US","web"
"Indiana",0,"Juan Vargas","US","web"
"Kansas",0,"Juan Vargas","US","web"
"Kentucky",0,"Juan Vargas","US","web"
"Louisiana",0,"Juan Vargas","US","web"
"Massachusetts",0,"Juan Vargas","US","web"
"Maryland",0,"Juan Vargas","US","web"
"Maine",0,"Juan Vargas","US","web"
"Michigan",0,"Juan Vargas","US","web"
"Minnesota",0,"Juan Vargas","US","web"
"Missouri",0,"Juan Vargas","US","web"
"Mississippi",0,"Juan Vargas","US","web"
"Montana",0,"Juan Vargas","US","web"
"Connecticut",0,"Juan Vargas","US","web"
"North Dakota",0,"Juan Vargas","US","web"
"Nebraska",0,"Juan Vargas","US","web"
"New Hampshire",0,"Juan Vargas","US","web"
"Colorado",0,"Juan Vargas","US","web"
"New Mexico",0,"Juan Vargas","US","web"
"Nevada",0,"Juan Vargas","US","web"
"Arizona",0,"Juan Vargas","US","web"
"Ohio",0,"Juan Vargas","US","web"
"Oklahoma",0,"Juan Vargas","US","web"
"Oregon",0,"Juan Vargas","US","web"
"Pennsylvania",0,"Juan Vargas","US","web"
"Rhode Island",0,"Juan Vargas","US","web"
"South Carolina",0,"Juan Vargas","US","web"
"South Dakota",0,"Juan Vargas","US","web"
"Tennessee",0,"Juan Vargas","US","web"
"Arkansas",0,"Juan Vargas","US","web"
"Utah",0,"Juan Vargas","US","web"
"Virginia",0,"Juan Vargas","US","web"
"Alabama",0,"Juan Vargas","US","web"
"Washington",0,"Juan Vargas","US","web"
"Wisconsin",0,"Juan Vargas","US","web"
"West Virginia",0,"Juan Vargas","US","web"
"Delaware",0,"Juan Vargas","US","web"
"California",100,"Scott Peters","US","web"
"Missouri",78,"Scott Peters","US","web"
"Michigan",31,"Scott Peters","US","web"
"Ohio",26,"Scott Peters","US","web"
"Indiana",26,"Scott Peters","US","web"
"Colorado",21,"Scott Peters","US","web"
"Virginia",21,"Scott Peters","US","web"
"Pennsylvania",15,"Scott Peters","US","web"
"New York",15,"Scott Peters","US","web"
"New Jersey",15,"Scott Peters","US","web"
"Illinois",10,"Scott Peters","US","web"
"Georgia",10,"Scott Peters","US","web"
"Texas",10,"Scott Peters","US","web"
"Florida",5,"Scott Peters","US","web"
"Alaska",0,"Scott Peters","US","web"
"Wyoming",0,"Scott Peters","US","web"
"Kansas",0,"Scott Peters","US","web"
"Kentucky",0,"Scott Peters","US","web"
"Louisiana",0,"Scott Peters","US","web"
"Massachusetts",0,"Scott Peters","US","web"
"Maryland",0,"Scott Peters","US","web"
"Maine",0,"Scott Peters","US","web"
"Iowa",0,"Scott Peters","US","web"
"Minnesota",0,"Scott Peters","US","web"
"Hawaii",0,"Scott Peters","US","web"
"Mississippi",0,"Scott Peters","US","web"
"Montana",0,"Scott Peters","US","web"
"North Carolina",0,"Scott Peters","US","web"
"North Dakota",0,"Scott Peters","US","web"
"Nebraska",0,"Scott Peters","US","web"
"New Hampshire",0,"Scott Peters","US","web"
"Delaware",0,"Scott Peters","US","web"
"New Mexico",0,"Scott Peters","US","web"
"Nevada",0,"Scott Peters","US","web"
"District of Columbia",0,"Scott Peters","US","web"
"Connecticut",0,"Scott Peters","US","web"
"Oklahoma",0,"Scott Peters","US","web"
"Oregon",0,"Scott Peters","US","web"
"Arizona",0,"Scott Peters","US","web"
"Rhode Island",0,"Scott Peters","US","web"
"South Carolina",0,"Scott Peters","US","web"
"South Dakota",0,"Scott Peters","US","web"
"Tennessee",0,"Scott Peters","US","web"
"Arkansas",0,"Scott Peters","US","web"
"Utah",0,"Scott Peters","US","web"
"Alabama",0,"Scott Peters","US","web"
"Vermont",0,"Scott Peters","US","web"
"Washington",0,"Scott Peters","US","web"
"Wisconsin",0,"Scott Peters","US","web"
"West Virginia",0,"Scott Peters","US","web"
"Idaho",0,"Scott Peters","US","web"
"Colorado",100,"Diana DeGette","US","web"
"Florida",1,"Diana DeGette","US","web"
"Alaska",0,"Diana DeGette","US","web"
"Wyoming",0,"Diana DeGette","US","web"
"California",0,"Diana DeGette","US","web"
"Arkansas",0,"Diana DeGette","US","web"
"Connecticut",0,"Diana DeGette","US","web"
"District of Columbia",0,"Diana DeGette","US","web"
"Delaware",0,"Diana DeGette","US","web"
"Alabama",0,"Diana DeGette","US","web"
"Georgia",0,"Diana DeGette","US","web"
"Hawaii",0,"Diana DeGette","US","web"
"Iowa",0,"Diana DeGette","US","web"
"Idaho",0,"Diana DeGette","US","web"
"Illinois",0,"Diana DeGette","US","web"
"Indiana",0,"Diana DeGette","US","web"
"Kansas",0,"Diana DeGette","US","web"
"Kentucky",0,"Diana DeGette","US","web"
"Louisiana",0,"Diana DeGette","US","web"
"Massachusetts",0,"Diana DeGette","US","web"
"Maryland",0,"Diana DeGette","US","web"
"Maine",0,"Diana DeGette","US","web"
"Michigan",0,"Diana DeGette","US","web"
"Minnesota",0,"Diana DeGette","US","web"
"Missouri",0,"Diana DeGette","US","web"
"Mississippi",0,"Diana DeGette","US","web"
"Montana",0,"Diana DeGette","US","web"
"North Carolina",0,"Diana DeGette","US","web"
"North Dakota",0,"Diana DeGette","US","web"
"Nebraska",0,"Diana DeGette","US","web"
"New Hampshire",0,"Diana DeGette","US","web"
"New Jersey",0,"Diana DeGette","US","web"
"New Mexico",0,"Diana DeGette","US","web"
"Nevada",0,"Diana DeGette","US","web"
"New York",0,"Diana DeGette","US","web"
"Ohio",0,"Diana DeGette","US","web"
"Oklahoma",0,"Diana DeGette","US","web"
"Oregon",0,"Diana DeGette","US","web"
"Pennsylvania",0,"Diana DeGette","US","web"
"Rhode Island",0,"Diana DeGette","US","web"
"South Carolina",0,"Diana DeGette","US","web"
"South Dakota",0,"Diana DeGette","US","web"
"Tennessee",0,"Diana DeGette","US","web"
"Texas",0,"Diana DeGette","US","web"
"Utah",0,"Diana DeGette","US","web"
"Virginia",0,"Diana DeGette","US","web"
"Vermont",0,"Diana DeGette","US","web"
"Washington",0,"Diana DeGette","US","web"
"Wisconsin",0,"Diana DeGette","US","web"
"West Virginia",0,"Diana DeGette","US","web"
"Arizona",0,"Diana DeGette","US","web"
"Colorado",100,"Joe Neguse","US","web"
"Texas",0.5,"Joe Neguse","US","web"
"Alaska",0,"Joe Neguse","US","web"
"Wyoming",0,"Joe Neguse","US","web"
"California",0,"Joe Neguse","US","web"
"Arkansas",0,"Joe Neguse","US","web"
"Connecticut",0,"Joe Neguse","US","web"
"District of Columbia",0,"Joe Neguse","US","web"
"Delaware",0,"Joe Neguse","US","web"
"Florida",0,"Joe Neguse","US","web"
"Georgia",0,"Joe Neguse","US","web"
"Hawaii",0,"Joe Neguse","US","web"
"Iowa",0,"Joe Neguse","US","web"
"Idaho",0,"Joe Neguse","US","web"
"Illinois",0,"Joe Neguse","US","web"
"Indiana",0,"Joe Neguse","US","web"
"Kansas",0,"Joe Neguse","US","web"
"Kentucky",0,"Joe Neguse","US","web"
"Louisiana",0,"Joe Neguse","US","web"
"Massachusetts",0,"Joe Neguse","US","web"
"Maryland",0,"Joe Neguse","US","web"
"Maine",0,"Joe Neguse","US","web"
"Michigan",0,"Joe Neguse","US","web"
"Minnesota",0,"Joe Neguse","US","web"
"Missouri",0,"Joe Neguse","US","web"
"Mississippi",0,"Joe Neguse","US","web"
"Montana",0,"Joe Neguse","US","web"
"North Carolina",0,"Joe Neguse","US","web"
"North Dakota",0,"Joe Neguse","US","web"
"Nebraska",0,"Joe Neguse","US","web"
"New Hampshire",0,"Joe Neguse","US","web"
"New Jersey",0,"Joe Neguse","US","web"
"New Mexico",0,"Joe Neguse","US","web"
"Nevada",0,"Joe Neguse","US","web"
"New York",0,"Joe Neguse","US","web"
"Ohio",0,"Joe Neguse","US","web"
"Oklahoma",0,"Joe Neguse","US","web"
"Oregon",0,"Joe Neguse","US","web"
"Pennsylvania",0,"Joe Neguse","US","web"
"Rhode Island",0,"Joe Neguse","US","web"
